"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.00,NVDA,"NVIDIA CORP",2379504,853.54,"79,900.00","68,197,846.00"
3.77,META,"META PLATFORMS INC",B7TL820,516.90,"124,231.00","64,215,003.90"
3.52,NFLX,"NETFLIX INC",2857817,618.20,"97,014.00","59,974,054.80"
3.34,AMZN,"AMAZON.COM INC",2000019,185.67,"306,428.00","56,894,486.76"
3.21,QCOM,"QUALCOMM INC",2714923,175.57,"311,454.00","54,681,978.78"
3.16,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.95,"1,383,243.00","53,875,608.49"
3.09,ORCL,"ORACLE CORP",2661568,123.23,"427,479.00","52,678,237.17"
3.07,"005930 KS","SAMSUNG ELECTRON",6771720,61.70,"847,710.00","52,307,307.82"
3.06,CRM,"SALESFORCE INC",2310525,302.37,"172,590.00","52,186,038.30"
3.06,AVGO,"BROADCOM INC",BDZ78H9,"1,334.08","39,073.00","52,126,507.84"
3.05,IBM,IBM,2005973,189.31,"274,961.00","52,052,866.91"
3.00,MSFT,"MICROSOFT CORP",2588173,426.28,"119,900.00","51,110,972.00"
2.99,GOOGL,"ALPHABET INC-CL A",BYVY8G0,156.60,"325,229.00","50,930,861.40"
2.92,NOW,"SERVICENOW INC",B80NXX8,782.22,"63,589.00","49,740,587.58"
2.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.99,"646,006.00","47,151,977.94"
2.71,CSCO,"CISCO SYSTEMS INC",2198163,50.01,"923,625.00","46,190,486.25"
2.53,ACN,"ACCENTURE PLC-CL A",B4BNMY3,333.16,"129,355.00","43,095,911.80"
2.53,UBER,"UBER TECHNOLOGIES INC",BK6N347,75.14,"572,881.00","43,046,278.34"
2.47,"SIE GR","SIEMENS AG-REG",5727973,187.99,"223,723.00","42,057,067.40"
2.44,AAPL,"APPLE INC",2046251,169.67,"245,007.00","41,570,337.69"
2.37,TSLA,"TESLA INC",B616C79,176.88,"228,733.00","40,458,293.04"
2.31,ADBE,"ADOBE INC",2008154,492.55,"80,067.00","39,437,000.85"
2.20,MU,"MICRON TECHNOLOGY INC",2588184,122.63,"306,358.00","37,568,681.54"
2.20,INTC,"INTEL CORP",2463247,38.33,"977,873.00","37,481,872.09"
1.59,"000660 KS","SK HYNIX INC",6450267,135.00,"201,186.00","27,159,404.66"
1.48,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.92,"335,540.00","25,138,656.80"
1.41,SNPS,"SYNOPSYS INC",2867719,568.99,"42,270.00","24,051,207.30"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,311.41,"75,441.00","23,493,081.81"
1.17,"3690 HK","MEITUAN-CLASS B",BGJW376,12.73,"1,564,015.00","19,912,690.34"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,154.54,"126,120.00","19,490,584.80"
1.06,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,251.83,"71,585.00","18,027,250.55"
0.93,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,271.10,"58,318.00","15,810,009.80"
0.85,FTNT,"FORTINET INC",B5B2106,68.22,"212,642.00","14,506,437.24"
0.82,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,904.20,"15,417.00","13,940,051.40"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.42,"363,164.00","13,227,005.26"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,86.94,"125,917.00","10,947,223.98"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,42.72,"255,779.00","10,926,015.69"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,86.84,"124,526.00","10,813,837.84"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,125.44,"84,386.00","10,585,379.84"
0.62,"WKL NA","WOLTERS KLUWER",5671519,152.17,"69,500.00","10,575,693.25"
0.58,"5803 JP","FUJIKURA LTD",6356707,16.70,"593,337.00","9,910,795.75"
0.56,"6702 JP","FUJITSU LIMITED",6356945,16.45,"578,930.00","9,523,168.49"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,286.83,"31,690.00","9,089,642.70"
0.48,BIDU,"BAIDU INC - SPON ADR",B0FXT17,103.50,"79,320.00","8,209,620.00"
0.47,"6954 JP","FANUC CORP",6356934,28.49,"279,473.00","7,963,354.10"
0.45,ZS,"ZSCALER INC",BZ00V34,188.50,"40,794.00","7,689,669.00"
0.44,EBAY,"EBAY INC",2293819,51.96,"144,845.00","7,526,146.20"
0.43,CLS,"CELESTICA INC",2262659,47.05,"155,313.00","7,307,476.65"
0.42,"6526 JP","SOCIONEXT INC",BMTVX75,32.76,"220,029.00","7,208,309.35"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,18.02,"360,108.00","6,489,146.16"
0.38,"4755 JP","RAKUTEN GROUP INC",6229597,5.97,"1,074,282.00","6,412,608.83"
0.37,PEGA,"PEGASYSTEMS INC",2675860,63.23,"99,466.00","6,289,235.18"
0.36,HUBB,"HUBBELL INC",BDFG6S3,409.17,"14,897.00","6,095,405.49"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,38.15,"157,107.00","5,993,632.05"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,306.17,"18,662.00","5,713,744.54"
0.33,"6701 JP","NEC CORP",6640400,74.85,"75,516.00","5,652,059.74"
0.33,OKTA,"OKTA INC",BDFZSP1,101.23,"55,081.00","5,575,849.63"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.29,"442,157.00","5,431,954.92"
0.32,VRNT,"VERINT SYSTEMS INC",2849193,33.05,"162,419.00","5,367,947.95"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,89.53,"58,896.00","5,272,958.88"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,79.23,"65,998.00","5,229,021.54"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,259.99,"20,112.00","5,228,918.88"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,34.44,"147,800.00","5,090,243.43"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.89,"427,819.00","5,086,767.91"
0.29,WIX,"WIX.COM LTD",BFZCHN7,136.09,"36,229.00","4,930,404.61"
0.28,STNE,"STONECO LTD-A",BGKG6M3,17.28,"278,869.00","4,818,856.32"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.18,"229,886.00","4,638,802.20"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.09,"206,888.00","4,570,155.92"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,60.14,"75,833.00","4,560,596.62"
0.27,"2353 TT","ACER INC",6005850,1.46,"3,102,800.00","4,522,017.94"
0.26,AI,"C3.AI INC-A",BMGNBJ2,24.93,"179,891.00","4,484,682.63"
0.26,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.22,"858,166.00","4,479,626.52"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,21.80,"201,270.00","4,387,686.00"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,21.17,"206,958.00","4,381,751.75"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.23,"385,604.00","4,330,332.92"
0.25,G,"GENPACT LTD",B23DBK6,32.36,"130,469.00","4,221,976.84"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,50.22,"82,062.00","4,121,153.64"
0.24,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,39.64,"101,939.00","4,040,861.96"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,61.61,"65,009.00","4,005,204.49"
0.23,TDC,"TERADATA CORP",B247H10,38.59,"100,291.00","3,870,229.69"
0.22,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,94.05,"40,170.00","3,777,821.38"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.95,"86,095.00","3,525,626.71"
0.20,VSAT,"VIASAT INC",2946243,17.68,"196,912.00","3,481,404.16"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,68.73,"48,648.00","3,343,338.65"
0.11,,CASH,,1.00,"1,929,043.22","1,929,043.22"
0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,460,240.22","1,460,240.22"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-322.30,-349.94
-0.01,,"TAIWAN DOLLAR",,0.03,"-5,426,181.00","-168,976.74"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
