"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/20/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.25,NVDA,"NVIDIA CORP",2379504,903.72,"74,284.00","67,131,936.48"
3.70,META,"META PLATFORMS INC",B7TL820,505.52,"115,456.00","58,365,317.12"
3.59,NFLX,"NETFLIX INC",2857817,627.69,"90,345.00","56,708,653.05"
3.26,ORCL,"ORACLE CORP",2661568,129.24,"397,644.00","51,391,510.56"
3.22,AMZN,"AMAZON.COM INC",2000019,178.15,"285,017.00","50,775,778.55"
3.14,IBM,IBM,2005973,193.96,"255,656.00","49,587,037.76"
3.12,CRM,"SALESFORCE INC",2310525,306.08,"160,656.00","49,173,588.48"
3.08,QCOM,"QUALCOMM INC",2714923,167.67,"289,692.00","48,572,657.64"
3.00,MSFT,"MICROSOFT CORP",2588173,425.23,"111,476.00","47,402,939.48"
2.99,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.91,"1,277,943.00","47,170,611.30"
2.93,AVGO,"BROADCOM INC",BDZ78H9,"1,276.00","36,265.00","46,274,140.00"
2.90,ACN,"ACCENTURE PLC-CL A",B4BNMY3,380.44,"120,229.00","45,739,920.76"
2.87,NOW,"SERVICENOW INC",B80NXX8,767.56,"59,026.00","45,305,996.56"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,57.41,"788,391.00","45,259,428.84"
2.85,GOOGL,"ALPHABET INC-CL A",BYVY8G0,148.74,"302,414.00","44,981,058.36"
2.82,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.18,"600,727.00","44,561,928.86"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,49.55,"859,041.00","42,565,481.55"
2.65,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.64,"532,867.00","41,904,660.88"
2.58,AAPL,"APPLE INC",2046251,178.67,"227,808.00","40,702,455.36"
2.51,"SIE GR","SIEMENS AG-REG",5727973,190.77,"207,928.00","39,666,375.72"
2.45,ADBE,"ADOBE INC",2008154,519.14,"74,451.00","38,650,492.14"
2.43,INTC,"INTEL CORP",2463247,42.20,"909,428.00","38,377,861.60"
2.37,TSLA,"TESLA INC",B616C79,175.66,"212,587.00","37,343,032.42"
1.74,MU,"MICRON TECHNOLOGY INC",2588184,96.25,"284,947.00","27,426,148.75"
1.61,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.33,"312,023.00","25,376,830.59"
1.47,SNPS,"SYNOPSYS INC",2867719,589.78,"39,462.00","23,273,898.36"
1.41,CDNS,"CADENCE DESIGN SYS INC",2302232,316.86,"70,176.00","22,235,967.36"
1.39,"000660 KS","SK HYNIX INC",6450267,116.83,"187,146.00","21,864,319.36"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,157.67,"117,345.00","18,501,786.15"
1.05,"3690 HK","MEITUAN-CLASS B",BGJW376,11.35,"1,458,715.00","16,555,650.39"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,241.27,"66,671.00","16,085,712.17"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,276.41,"54,106.00","14,955,439.46"
0.85,FTNT,"FORTINET INC",B5B2106,67.87,"197,549.00","13,407,650.63"
0.82,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,896.47,"14,364.00","12,876,895.08"
0.72,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.65,"337,541.00","11,357,368.78"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.89,"117,142.00","10,647,036.38"
0.65,"WKL NA","WOLTERS KLUWER",5671519,159.17,"64,586.00","10,280,398.67"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,42.85,"237,878.00","10,192,395.78"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.44,"78,419.00","9,680,041.36"
0.61,TTD,"TRADE DESK INC-A",BD8FDD1,83.47,"115,751.00","9,661,735.97"
0.57,"6702 JP","FUJITSU LIMITED",6356945,167.08,"53,681.00","8,968,954.87"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,281.78,"29,584.00","8,336,179.52"
0.49,BIDU,"BAIDU INC - SPON ADR",B0FXT17,103.89,"73,704.00","7,657,108.56"
0.48,"6954 JP","FANUC CORP",6356934,29.25,"259,817.00","7,599,302.49"
0.48,ZS,"ZSCALER INC",BZ00V34,197.30,"37,986.00","7,494,637.80"
0.47,"5803 JP","FUJIKURA LTD",6356707,13.55,"551,919.00","7,476,461.84"
0.44,EBAY,"EBAY INC",2293819,51.97,"134,666.00","6,998,592.02"
0.40,CLS,"CELESTICA INC",2262659,44.05,"144,432.00","6,362,229.60"
0.38,PEGA,"PEGASYSTEMS INC",2675860,64.53,"92,446.00","5,965,540.38"
0.36,HPE,"HEWLETT PACKA",BYVYWS0,16.93,"334,836.00","5,668,773.48"
0.36,HUBB,"HUBBELL INC",BDFG6S3,406.65,"13,844.00","5,629,662.60"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.61,"998,466.00","5,597,176.63"
0.34,OKTA,"OKTA INC",BDFZSP1,105.50,"51,220.00","5,403,710.00"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,25.96,"204,585.00","5,310,725.25"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,35.52,"145,875.00","5,181,480.00"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.38,"407,057.00","5,041,151.12"
0.32,"6701 JP","NEC CORP",6640400,71.44,"70,251.00","5,018,755.71"
0.32,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,80.90,"61,435.00","4,970,091.50"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,265.62,"18,708.00","4,969,218.96"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,285.81,"17,258.00","4,932,508.98"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,35.13,"137,270.00","4,822,895.30"
0.30,AI,"C3.AI INC-A",BMGNBJ2,28.65,"167,255.00","4,791,855.75"
0.30,WIX,"WIX.COM LTD",BFZCHN7,141.79,"33,772.00","4,788,531.88"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,87.42,"54,684.00","4,780,475.28"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.47,"151,187.00","4,757,854.89"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.94,"397,633.00","4,747,738.02"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.56,"798,145.00","4,437,686.20"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,23.32,"187,230.00","4,366,203.60"
0.28,STNE,"STONECO LTD-A",BGKG6M3,16.78,"259,213.00","4,349,594.14"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.08,"213,740.00","4,291,288.70"
0.26,"2353 TT","ACER INC",6005850,1.44,"2,892,200.00","4,162,156.45"
0.26,DOCU,"DOCUSIGN INC",BFYT7B7,58.54,"70,568.00","4,131,050.72"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.22,"192,497.00","4,084,786.34"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,21.21,"192,216.00","4,076,651.59"
0.26,G,"GENPACT LTD",B23DBK6,33.54,"121,343.00","4,069,844.22"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.20,"358,577.00","4,016,062.40"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,105.82,"37,362.00","3,953,495.85"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,50.71,"76,446.00","3,876,576.66"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,61.91,"60,446.00","3,742,211.86"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.85,"94,568.00","3,673,966.80"
0.23,TDC,"TERADATA CORP",B247H10,38.10,"93,271.00","3,553,625.10"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.60,"80,128.00","3,253,355.07"
0.21,VSAT,"VIASAT INC",2946243,17.73,"182,872.00","3,242,320.56"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,70.49,"45,138.00","3,181,564.27"
0.20,,CASH,,1.00,"3,112,766.46","3,112,766.46"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"470,635.65","470,635.65"
0.00,,"CURRENCY CONTRACT - JPY",,0.00,"-117,766.86",0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-312.48,-339.17
0.00,,"CURRENCY CONTRACT - JPY",,0.00,"17,746,869.00",-753.25
0.00,,"BRITISH STERLING POUND",,1.27,-895.43,"-1,138.14"
-0.01,,"TAIWAN DOLLAR",,0.03,"-5,851,903.00","-183,473.99"
-0.03,,"KOREAN WON",,0.00,"-596,055,483.00","-444,966.95"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
