"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/19/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.85,TSLA,"TESLA INC",B616C79,436.17,"288,512.00","125,840,279.04"
3.85,NFLX,"NETFLIX INC",2857817,902.04,"110,898.00","100,034,431.92"
3.85,NOW,"SERVICENOW INC",B80NXX8,"1,074.87","92,952.00","99,911,316.24"
3.65,AVGO,"BROADCOM INC",BDZ78H9,218.32,"434,228.00","94,800,656.96"
3.60,CRM,"SALESFORCE INC",2310525,336.23,"277,976.00","93,463,870.48"
3.41,CSCO,"CISCO SYSTEMS INC",2198163,57.63,"1,534,170.00","88,414,217.10"
3.34,META,"META PLATFORMS INC",B7TL820,595.57,"145,648.00","86,743,579.36"
3.33,IBM,IBM,2005973,223.92,"386,383.00","86,518,881.36"
3.28,AMZN,"AMAZON.COM INC",2000019,223.29,"381,428.00","85,169,058.12"
3.23,ORCL,"ORACLE CORP",2661568,168.79,"496,688.00","83,835,967.52"
3.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.42,"1,500,243.00","80,145,248.56"
3.08,ACN,"ACCENTURE PLC-CL A",B4BNMY3,372.16,"215,146.00","80,068,735.36"
3.04,AAPL,"APPLE INC",2046251,249.79,"315,863.00","78,899,418.77"
3.03,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.31,"934,546.00","78,791,573.26"
2.92,NVDA,"NVIDIA CORP",2379504,130.68,"580,191.00","75,819,359.88"
2.84,GOOGL,"ALPHABET INC-CL A",BYVY8G0,188.51,"391,449.00","73,792,050.99"
2.69,MSFT,"MICROSOFT CORP",2588173,437.03,"159,902.00","69,881,971.06"
2.39,"SIE GR","SIEMENS AG-REG",5727973,196.62,"315,231.00","61,980,903.23"
2.19,ADBE,"ADOBE INC",2008154,437.39,"129,948.00","56,837,955.72"
2.13,QCOM,"QUALCOMM INC",2714923,150.40,"367,764.00","55,311,705.60"
1.96,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.07,"475,949.00","50,959,859.43"
1.91,UBER,"UBER TECHNOLOGIES INC",BK6N347,60.21,"822,494.00","49,522,363.74"
1.70,"3690 HK","MEITUAN-CLASS B",BGJW376,20.38,"2,162,215.00","44,066,938.49"
1.66,"005930 KS","SAMSUNG ELECTRON",6771720,36.57,"1,174,976.00","42,973,603.06"
1.46,MU,"MICRON TECHNOLOGY INC",2588184,87.09,"436,309.00","37,998,150.81"
1.33,"000660 KS","SK HYNIX INC",6450267,120.54,"286,609.00","34,546,664.60"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,299.87,"107,122.00","32,122,674.14"
1.23,INTC,"INTEL CORP",2463247,19.06,"1,675,918.00","31,942,997.08"
1.14,SNPS,"SYNOPSYS INC",2867719,493.35,"60,183.00","29,691,283.05"
1.11,TRI,"THOMSON REUTERS CORP",BNBXPB4,162.78,"177,626.00","28,913,960.28"
1.09,FTNT,"FORTINET INC",B5B2106,94.85,"299,294.00","28,388,035.90"
0.86,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,266.83,"83,206.00","22,201,856.98"
0.85,TTD,"TRADE DESK INC-A",BD8FDD1,126.23,"174,256.00","21,996,334.88"
0.80,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,207.27,"100,614.00","20,854,263.78"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,146.93,"121,323.00","17,825,988.39"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.09,"512,322.00","16,951,909.08"
