"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/13/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.29,NVDA,"NVIDIA CORP",2379504,903.99,"84,252.00","76,162,965.48"
4.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.41,"1,464,843.00","70,907,471.81"
3.55,NFLX,"NETFLIX INC",2857817,616.59,"102,182.00","63,004,399.38"
3.46,META,"META PLATFORMS INC",B7TL820,468.01,"131,031.00","61,323,818.31"
3.41,QCOM,"QUALCOMM INC",2714923,184.21,"328,318.00","60,479,458.78"
3.40,AMZN,"AMAZON.COM INC",2000019,186.57,"323,020.00","60,265,841.40"
3.27,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.14,"342,909.00","57,999,628.26"
3.25,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.60,"681,094.00","57,620,552.40"
3.11,AVGO,"BROADCOM INC",BDZ78H9,"1,337.51","41,249.00","55,170,949.99"
2.95,ORCL,"ORACLE CORP",2661568,116.37,"450,599.00","52,436,205.63"
2.95,MSFT,"MICROSOFT CORP",2588173,413.72,"126,428.00","52,305,792.16"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,57.30,"893,678.00","51,207,275.86"
2.84,CRM,"SALESFORCE INC",2310525,277.52,"181,838.00","50,463,681.76"
2.76,NOW,"SERVICENOW INC",B80NXX8,730.12,"67,125.00","49,009,305.00"
2.74,IBM,IBM,2005973,167.56,"289,921.00","48,579,162.76"
2.71,AAPL,"APPLE INC",2046251,186.28,"258,335.00","48,122,643.80"
2.70,"SIE GR","SIEMENS AG-REG",5727973,203.08,"235,963.00","47,920,146.00"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,48.68,"973,673.00","47,398,401.64"
2.36,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.41,"136,427.00","41,939,024.07"
2.34,TSLA,"TESLA INC",B616C79,171.89,"241,245.00","41,467,603.05"
2.30,ADBE,"ADOBE INC",2008154,483.11,"84,419.00","40,783,663.09"
2.25,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.02,"603,889.00","39,868,751.78"
2.24,MU,"MICRON TECHNOLOGY INC",2588184,123.00,"322,950.00","39,722,850.00"
1.77,INTC,"INTEL CORP",2463247,30.51,"1,030,913.00","31,453,155.63"
1.61,"000660 KS","SK HYNIX INC",6450267,134.33,"212,066.00","28,487,287.26"
1.45,"3690 HK","MEITUAN-CLASS B",BGJW376,15.65,"1,645,615.00","25,759,302.00"
1.40,SNPS,"SYNOPSYS INC",2867719,557.39,"44,446.00","24,773,755.94"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,284.46,"79,521.00","22,620,543.66"
