"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/13/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.25,NVDA,"NVIDIA CORP",2379504,908.88,"72,080.00","65,512,070.40"
3.60,META,"META PLATFORMS INC",B7TL820,495.57,"112,201.00","55,603,449.57"
3.45,NFLX,"NETFLIX INC",2857817,609.45,"87,401.00","53,266,539.45"
3.17,AMZN,"AMAZON.COM INC",2000019,176.56,"276,845.00","48,878,368.98"
3.16,IBM,IBM,2005973,196.70,"248,149.00","48,810,908.30"
3.14,ORCL,"ORACLE CORP",2661568,125.52,"386,138.00","48,468,041.76"
3.09,QCOM,"QUALCOMM INC",2714923,169.25,"281,407.00","47,628,134.75"
3.07,CRM,"SALESFORCE INC",2310525,304.68,"155,657.00","47,425,574.76"
2.99,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.15,"1,242,243.00","46,146,624.71"
2.91,MSFT,"MICROSOFT CORP",2588173,415.10,"108,215.00","44,920,046.50"
2.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.39,"582,951.00","44,531,626.89"
2.88,NOW,"SERVICENOW INC",B80NXX8,776.88,"57,287.00","44,505,124.56"
2.87,AVGO,"BROADCOM INC",BDZ78H9,"1,257.87","35,210.00","44,289,602.70"
2.87,ACN,"ACCENTURE PLC-CL A",B4BNMY3,378.72,"116,834.00","44,247,372.48"
2.80,"005930 KS","SAMSUNG ELECTRON",6771720,56.37,"765,848.00","43,173,446.54"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,50.11,"831,765.00","41,679,744.15"
2.69,ADBE,"ADOBE INC",2008154,573.55,"72,254.00","41,441,281.70"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,139.79,"293,704.00","41,056,882.16"
2.63,"SIE GR","SIEMENS AG-REG",5727973,201.25,"201,601.00","40,572,592.86"
2.63,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.25,"517,661.00","40,506,973.25"
2.48,INTC,"INTEL CORP",2463247,43.23,"883,645.00","38,199,973.35"
2.45,AAPL,"APPLE INC",2046251,171.13,"221,086.00","37,834,447.18"
2.26,TSLA,"TESLA INC",B616C79,169.48,"206,013.00","34,915,083.24"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,94.16,"277,688.00","26,147,102.08"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.68,"304,050.00","23,922,654.00"
1.47,"000660 KS","SK HYNIX INC",6450267,124.46,"182,386.00","22,700,254.56"
1.39,SNPS,"SYNOPSYS INC",2867719,561.20,"38,272.00","21,478,246.40"
1.36,CDNS,"CADENCE DESIGN SYS INC",2302232,306.21,"68,391.00","20,942,008.11"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.40,"114,370.00","17,887,468.00"
1.10,"3690 HK","MEITUAN-CLASS B",BGJW376,12.06,"1,403,915.00","16,932,476.89"
1.07,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,188.07","13,875.00","16,484,471.25"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,250.98,"64,518.00","16,192,727.64"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,269.73,"52,678.00","14,208,836.94"
0.88,FTNT,"FORTINET INC",B5B2106,70.18,"192,529.00","13,511,685.22"
0.81,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.18,"328,951.00","12,560,025.82"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.48,"114,167.00","10,101,496.16"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,43.23,"231,809.00","10,021,126.21"
0.64,"WKL NA","WOLTERS KLUWER",5671519,157.64,"62,920.00","9,918,827.29"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.59,"76,396.00","9,441,781.64"
0.59,TTD,"TRADE DESK INC-A",BD8FDD1,80.16,"112,776.00","9,040,124.16"
0.56,"6702 JP","FUJITSU LIMITED",6356945,167.11,"51,650.00","8,631,347.93"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,284.38,"28,396.00","8,075,254.48"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.89,"71,800.00","7,746,502.00"
0.48,ZS,"ZSCALER INC",BZ00V34,201.43,"37,034.00","7,459,758.62"
0.48,"6954 JP","FANUC CORP",6356934,29.10,"253,153.00","7,367,815.49"
0.45,"5803 JP","FUJIKURA LTD",6356707,12.87,"537,877.00","6,924,376.82"
0.45,EBAY,"EBAY INC",2293819,52.41,"131,215.00","6,876,978.15"
0.43,SPLK,"SPLUNK INC",B424494,156.65,"41,932.00","6,568,647.80"
0.41,CLS,"CELESTICA INC",2262659,45.03,"140,743.00","6,337,657.29"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,17.77,"326,268.00","5,797,782.36"
0.37,PEGA,"PEGASYSTEMS INC",2675860,63.12,"90,066.00","5,684,965.92"
0.36,OKTA,"OKTA INC",BDFZSP1,109.66,"49,911.00","5,473,240.26"
0.35,HUBB,"HUBBELL INC",BDFG6S3,399.53,"13,487.00","5,388,461.11"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.46,"972,859.00","5,311,891.13"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,25.14,"199,349.00","5,012,565.81"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.55,"395,157.00","4,958,685.25"
0.32,AI,"C3.AI INC-A",BMGNBJ2,30.37,"162,971.00","4,949,429.27"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,36.80,"133,700.00","4,920,583.73"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,34.04,"142,164.00","4,839,262.56"
0.31,"6701 JP","NEC CORP",6640400,69.88,"68,466.00","4,784,672.58"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,284.50,"16,782.00","4,774,479.00"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,261.42,"18,232.00","4,766,209.44"
0.31,CCCS,"CCC INTELLIGENT",BP4CXL8,12.26,"387,399.00","4,749,511.74"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,88.67,"53,256.00","4,722,209.52"
0.30,WIX,"WIX.COM LTD",BFZCHN7,142.65,"32,939.00","4,698,748.35"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,79.00,"58,795.00","4,644,805.00"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,30.83,"147,379.00","4,543,694.57"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,24.43,"182,470.00","4,457,742.10"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.69,"777,893.00","4,426,211.17"
0.28,STNE,"STONECO LTD-A",BGKG6M3,17.28,"252,549.00","4,364,046.72"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,22.57,"187,315.00","4,227,901.55"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.24,"208,266.00","4,214,798.06"
0.27,"2353 TT","ACER INC",6005850,1.48,"2,820,800.00","4,167,014.53"
0.27,SNAP,"SNAP INC - A",BD8DJ71,11.90,"349,414.00","4,158,026.60"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,59.41,"68,783.00","4,086,398.03"
0.26,G,"GENPACT LTD",B23DBK6,33.79,"118,249.00","3,995,633.71"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,53.06,"74,542.00","3,955,198.52"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.74,"187,618.00","3,891,197.32"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,108.33,"35,410.00","3,836,013.03"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.26,"92,166.00","3,802,769.16"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,62.30,"58,899.00","3,669,407.70"
0.22,TDC,"TERADATA CORP",B247H10,38.06,"90,891.00","3,459,311.46"
0.22,"TEMN SW","TEMENOS AG - REG",7147892,75.78,"43,948.00","3,330,448.06"
0.21,VSAT,"VIASAT INC",2946243,18.52,"178,209.00","3,300,430.68"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.25,"78,105.00","3,300,123.90"
0.10,,CASH,,1.00,"1,540,780.66","1,540,780.66"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"332,712.65","332,712.65"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-312.48,-341.96
0.00,,"BRITISH STERLING POUND",,1.28,-895.43,"-1,145.93"
-0.01,,"TAIWAN DOLLAR",,0.03,"-3,052,970.00","-96,988.96"
-0.02,,"KOREAN WON",,0.00,"-473,749,428.00","-360,416.47"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
