"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/06/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.37,GOOGL,"ALPHABET INC-CL A",BYVY8G0,134.46,"141,484.00","19,023,938.64"
3.26,INTC,"INTEL CORP",2463247,36.98,"498,849.00","18,447,436.02"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,57.16,"322,284.00","18,421,753.44"
3.26,ADBE,"ADOBE INC",2008154,561.94,"32,750.00","18,403,535.00"
3.20,IBM,IBM,2005973,148.06,"122,156.00","18,086,417.36"
3.18,NVDA,"NVIDIA CORP",2379504,470.61,"38,179.00","17,967,419.19"
3.17,ORCL,"ORACLE CORP",2661568,124.33,"144,195.00","17,927,764.35"
3.13,NFLX,"NETFLIX INC",2857817,445.76,"39,658.00","17,677,950.08"
3.13,AMZN,"AMAZON.COM INC",2000019,135.36,"130,481.00","17,661,908.16"
3.11,ACN,"ACCENTURE PLC-CL A",B4BNMY3,326.30,"53,810.00","17,558,203.00"
3.09,NOW,"SERVICENOW INC",B80NXX8,598.51,"29,217.00","17,486,666.67"
3.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,94.45,"184,017.00","17,380,405.65"
3.05,META,"META PLATFORMS INC",B7TL820,299.17,"57,602.00","17,232,790.34"
2.94,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.77,"397,843.00","16,617,901.02"
2.92,CRM,"SALESFORCE INC",2310525,221.62,"74,484.00","16,507,144.08"
2.91,TSLA,"TESLA INC",B616C79,251.92,"65,236.00","16,434,253.12"
2.91,MSFT,"MICROSOFT CORP",2588173,332.88,"49,353.00","16,428,626.64"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,52.61,"309,780.00","16,296,858.56"
2.86,AAPL,"APPLE INC",2046251,182.91,"88,459.00","16,180,035.69"
2.76,QCOM,"QUALCOMM INC",2714923,114.68,"136,065.00","15,603,934.20"
2.62,"SIE GR","SIEMENS AG-REG",5727973,146.98,"100,700.00","14,800,704.59"
1.98,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.90,"244,234.00","11,210,340.60"
1.93,"3690 HK","MEITUAN-CLASS B",BGJW376,16.36,"667,515.00","10,919,637.96"
1.68,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.82,"144,577.00","9,516,058.14"
1.50,SNPS,"SYNOPSYS INC",2867719,465.69,"18,201.00","8,476,023.69"
1.45,CDNS,"CADENCE DESIGN SYS INC",2302232,246.70,"33,203.00","8,191,180.10"
1.39,"000660 KS","SK HYNIX INC",6450267,88.83,"88,255.00","7,839,877.50"
1.24,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.92,"55,080.00","6,990,753.60"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,207.79,"31,329.00","6,509,852.91"
1.10,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,248.41,"24,943.00","6,196,090.63"
0.99,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.41,"157,972.00","5,594,009.98"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,45.88,"110,463.00","5,067,875.14"
0.85,BIDU,"BAIDU INC - SPON ADR",B0FXT17,141.86,"33,755.00","4,788,484.30"
0.79,TTD,"TRADE DESK INC-A",BD8FDD1,83.47,"53,429.00","4,459,718.63"
0.76,ROK,"ROCKWELL AUTOMATION INC",2754060,310.48,"13,833.00","4,294,869.84"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,34.81,"110,741.00","3,854,855.70"
0.67,"WKL NA","WOLTERS KLUWER",5671519,120.36,"31,470.00","3,787,668.65"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,66.98,"54,817.00","3,671,642.66"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,97.66,"35,446.00","3,461,656.36"
0.61,"6954 JP","FANUC CORP",6356934,28.22,"122,271.00","3,450,389.39"
0.58,"6702 JP","FUJITSU LIMITED",6356945,127.62,"25,471.00","3,250,515.75"
0.51,EBAY,"EBAY INC",2293819,44.12,"65,261.00","2,879,315.32"
0.49,ZS,"ZSCALER INC",BZ00V34,158.35,"17,470.00","2,766,374.50"
0.49,HPE,"HEWLETT PACKA",BYVYWS0,17.75,"154,482.00","2,742,055.50"
0.44,SPLK,"SPLUNK INC",B424494,124.56,"19,736.00","2,458,316.16"
0.41,IONQ,"IONQ INC",BP484B3,19.58,"117,210.00","2,294,971.80"
0.40,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,22.94,"99,500.00","2,282,530.00"
0.37,OKTA,"OKTA INC",BDFZSP1,87.50,"24,020.00","2,101,750.00"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,71.23,"28,182.00","2,007,403.86"
0.35,HUBB,"HUBBELL INC",BDFG6S3,316.92,"6,182.00","1,959,199.44"
0.35,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.28,"371,022.00","1,958,996.16"
0.34,WIX,"WIX.COM LTD",BFZCHN7,96.88,"20,096.00","1,946,900.48"
0.34,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.34,"90,564.00","1,932,635.76"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,171.55,"11,131.00","1,909,523.05"
0.34,"6701 JP","NEC CORP",6640400,54.32,"35,078.00","1,905,374.80"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,110.48,"16,965.00","1,874,274.54"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,114.40,"15,827.00","1,810,608.80"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,66.08,"27,147.00","1,793,873.76"
0.32,"2353 TT","ACER INC",6005850,1.19,"1,500,400.00","1,788,593.60"
0.31,"5803 JP","FUJIKURA LTD",6356707,8.45,"206,069.00","1,740,622.12"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,274.03,"6,245.00","1,711,317.35"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,15.47,"108,919.00","1,684,976.93"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.95,"152,472.00","1,669,568.40"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,24.41,"68,051.00","1,661,415.60"
0.29,"6502 JP","TOSHIBA CORP",6897217,31.17,"53,192.00","1,658,129.00"
0.29,G,"GENPACT LTD",B23DBK6,37.26,"44,439.00","1,655,908.24"
0.29,ZBRA,"ZEBRA TECH CORP",2989356,272.38,"6,003.00","1,635,097.14"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,40.70,"40,076.00","1,631,093.20"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.20,"23,820.00","1,600,704.00"
0.28,"XRO AU","XERO LTD",B8P4LP4,77.93,"20,374.00","1,587,704.19"
0.28,SNAP,"SNAP INC - A",BD8DJ71,9.63,"163,583.00","1,575,304.29"
0.28,STNE,"STONECO LTD-A",BGKG6M3,11.95,"131,776.00","1,574,723.20"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,16.22,"96,466.00","1,564,678.52"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,10.76,"144,457.00","1,554,807.67"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,77.81,"19,690.00","1,532,110.49"
0.27,PEGA,"PEGASYSTEMS INC",2675860,49.36,"31,022.00","1,531,245.92"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,31.31,"47,687.00","1,493,091.06"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,74.22,"19,677.00","1,460,379.11"
0.26,ENV,"ENVESTNET INC",B474ZK7,52.64,"27,458.00","1,445,389.12"
0.25,,CASH,,1.00,"1,424,687.49","1,424,687.49"
0.25,VRNT,"VERINT SYSTEMS INC",2849193,30.87,"44,865.00","1,384,982.55"
0.24,TDC,"TERADATA CORP",B247H10,44.81,"30,750.00","1,377,907.50"
0.24,VSAT,"VIASAT INC",2946243,25.60,"53,759.00","1,376,230.40"
0.24,CGNX,"COGNEX CORP",2208288,45.56,"30,030.00","1,368,166.80"
0.24,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,7.88,"172,368.00","1,359,054.35"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,62.27,"21,372.00","1,330,834.44"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.02,"60,476.00","1,271,205.52"
