"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/02/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.40,BABA,"ALIBABA GRP-ADR",BP41ZD1,138.55,"1,132,217.00","156,868,665.35"
3.35,GOOGL,"ALPHABET INC-CL A",BYVY8G0,211.35,"729,713.00","154,224,842.55"
3.31,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,76.95,"1,981,218.00","152,447,276.00"
3.23,AAPL,"APPLE INC",2046251,229.72,"648,123.00","148,886,815.56"
3.16,AVGO,"BROADCOM INC",BDZ78H9,298.24,"488,765.00","145,769,273.60"
3.11,"005930 KS","SAMSUNG ELECTRON",6771720,49.68,"2,883,869.00","143,260,494.54"
3.10,META,"META PLATFORMS INC",B7TL820,735.11,"194,591.00","143,045,790.01"
3.10,NFLX,"NETFLIX INC",2857817,"1,214.11","117,523.00","142,685,849.53"
3.08,AMD,"ADVANCED MICRO DEVICES",2007849,162.32,"874,882.00","142,010,846.24"
3.06,PLTR,"PALANTIR TECHN-A",BN78DQ4,157.09,"897,393.00","140,971,466.37"
3.01,NVDA,"NVIDIA CORP",2379504,170.78,"812,747.00","138,800,932.66"
3.01,MSFT,"MICROSOFT CORP",2588173,505.12,"274,677.00","138,744,846.24"
2.98,TSLA,"TESLA INC",B616C79,329.36,"416,832.00","137,287,787.52"
2.97,CSCO,"CISCO SYSTEMS INC",2198163,67.80,"2,022,132.00","137,100,549.60"
2.97,AMZN,"AMAZON.COM INC",2000019,225.34,"607,900.00","136,984,186.00"
2.86,TSM,"TAIWAN SEMIC-ADR",2113382,228.39,"577,406.00","131,873,756.34"
2.85,CRM,"SALESFORCE INC",2310525,252.86,"518,964.00","131,225,237.04"
2.80,ORCL,"ORACLE CORP",2661568,225.30,"573,085.00","129,116,050.50"
2.58,IBM,IBM,2005973,241.50,"492,296.00","118,889,484.00"
2.31,"SIE GR","SIEMENS AG-REG",5727973,266.73,"399,933.00","106,675,542.74"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,92.81,"1,045,098.00","96,995,545.38"
2.05,NOW,"SERVICENOW INC",B80NXX8,911.42,"103,531.00","94,360,224.02"
1.89,QCOM,"QUALCOMM INC",2714923,158.78,"548,694.00","87,121,633.32"
1.84,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,139.04,"608,829.00","84,651,584.16"
1.73,ACN,"ACCENTURE PLC-CL A",B4BNMY3,256.17,"311,188.00","79,717,029.96"
1.61,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,481.73,"153,827.00","74,103,080.71"
1.59,ADBE,"ADOBE INC",2008154,345.63,"212,438.00","73,424,945.94"
1.48,"000660 KS","SK HYNIX INC",6450267,187.28,"364,859.00","68,329,093.82"
1.44,MU,"MICRON TECHNOLOGY INC",2588184,118.48,"559,067.00","66,238,258.16"
1.19,SNPS,"SYNOPSYS INC",2867719,592.01,"92,497.00","54,759,148.97"
1.14,INTC,"INTEL CORP",2463247,24.21,"2,178,454.00","52,740,371.34"
1.01,CDNS,"CADENCE DESIGN SYS INC",2302232,342.81,"136,199.00","46,690,379.19"
0.87,TRI,"THOMSON REUTERS CORP",BNBXPB4,177.65,"225,173.00","40,001,983.45"
0.84,SNOW,"SNOWFLAKE INC",BN134B7,233.60,"166,450.00","38,882,720.00"
0.78,"3690 HK","MEITUAN-CLASS B",BGJW376,12.95,"2,791,715.00","36,165,679.35"
0.64,FTNT,"FORTINET INC",B5B2106,76.93,"382,152.00","29,397,042.60"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.66,"125,845.00","29,279,097.70"
0.60,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,64.60,"430,683.00","27,822,121.80"
0.55,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.62,"650,932.00","25,140,379.96"
0.54,"6702 JP","FUJITSU LIMITED",6356945,23.99,"1,033,473.00","24,789,115.01"
0.53,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,228.89,"107,337.00","24,568,365.93"
0.50,"EXPN LN","EXPERIAN PLC",B19NLV4,50.16,"456,933.00","22,921,647.38"
0.47,ZS,"ZSCALER INC",BZ00V34,274.57,"78,061.00","21,433,208.77"
0.46,DDOG,"DATADOG INC - CLASS A",BKT9Y49,134.69,"158,923.00","21,405,338.87"
0.44,"5803 JP","FUJIKURA LTD",6356707,83.90,"242,454.00","20,342,985.11"
0.44,"6701 JP","NEC CORP",6640400,29.71,"680,543.00","20,220,746.19"
0.39,STX,"SEAGATE TECHNOLO",BKVD2N4,170.50,"105,426.00","17,975,133.00"
0.38,HUT,"HUT 8 CORP",BQQ8816,27.40,"637,508.00","17,467,719.20"
0.37,CRWV,"COREWEAVE INC-CL A",BTTRKN7,93.34,"184,455.00","17,217,029.70"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,453.17,"37,130.00","16,826,202.10"
0.35,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,71.60,"227,906.00","16,318,069.60"
0.35,AMBA,"AMBARELLA INC",B7KH3G6,80.07,"203,383.00","16,284,876.81"
0.35,STNE,"STONECO LTD-A",BGKG6M3,16.28,"980,619.00","15,964,477.32"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.12,"2,519,973.00","15,417,466.58"
0.33,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,13.42,"1,130,809.00","15,175,456.78"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,22.68,"665,492.00","15,093,358.56"
0.32,"TIETO FH","TIETOEVRY OYJ",5479702,18.24,"795,358.00","14,508,110.61"
0.32,"WKL NA","WOLTERS KLUWER",5671519,121.70,"119,202.00","14,507,328.70"
0.31,BIDU,"BAIDU INC - SPON ADR",B0FXT17,96.29,"147,904.00","14,241,676.16"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.94,"562,988.00","14,040,920.72"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.75,"1,804,046.00","13,981,356.50"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,9.80,"1,381,764.00","13,541,287.20"
0.29,"6954 JP","FANUC CORP",6356934,27.59,"489,761.00","13,513,613.44"
0.29,G,"GENPACT LTD",B23DBK6,44.89,"300,560.00","13,492,138.40"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.33,"931,189.00","13,343,938.37"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,87.95,"150,422.00","13,230,089.95"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.71,"308,865.00","13,192,903.26"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,18.05,"729,408.00","13,166,138.26"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.00,"1,180,157.00","12,987,152.74"
0.28,PONY,"PONY AI INC",BRWKBD6,14.19,"912,751.00","12,951,936.69"
0.28,OKTA,"OKTA INC",BDFZSP1,89.50,"144,395.00","12,923,352.50"
0.28,TDC,"TERADATA CORP",B247H10,20.73,"621,507.00","12,883,840.11"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,19.27,"665,369.00","12,818,973.95"
0.28,PEGA,"PEGASYSTEMS INC",2675860,53.70,"237,950.00","12,777,915.00"
0.27,WRD,"WERIDE INC-ADR",BMYDW80,9.16,"1,381,425.00","12,653,853.00"
0.27,VRNT,"VERINT SYSTEMS INC",2849193,20.36,"620,466.00","12,632,687.76"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,307.07,"41,013.00","12,593,861.91"
0.27,WIX,"WIX.COM LTD",BFZCHN7,137.33,"89,574.00","12,301,197.42"
0.26,"2353 TT","ACER INC",6005850,0.94,"13,021,100.00","12,185,124.07"
0.26,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,40.78,"297,478.00","12,131,152.84"
0.26,TTD,"TRADE DESK INC-A",BD8FDD1,54.18,"222,941.00","12,078,943.38"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,10.90,"1,093,570.00","11,919,913.00"
0.26,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,15.05,"789,808.00","11,886,610.40"
0.25,NICE,"NICE LTD - SPON ADR",2639736,136.50,"84,606.00","11,548,719.00"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,104.19,"103,947.00","10,830,237.93"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,17.68,"586,527.00","10,367,055.07"
0.22,SNAP,"SNAP INC - A",BD8DJ71,7.33,"1,370,424.00","10,045,207.92"
0.18,,CASH,,1.00,"8,294,893.31","8,294,893.31"
0.17,AI,"C3.AI INC-A",BMGNBJ2,16.82,"473,016.00","7,956,129.12"
0.00,,"SWISS FRANC",,1.25,132.60,165.19
0.00,,"KOREAN WON",,0.00,0.96,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.40,-0.01
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-201.49
0.00,,EURO,,1.17,-332.77,-388.11
-0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-3,062,334.33","-3,062,334.33"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
