"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.25,NVDA,"NVIDIA CORP",2379504,887.47,"84,108.00","74,643,326.76"
3.94,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.32,"1,462,143.00","69,184,865.76"
3.55,NFLX,"NETFLIX INC",2857817,612.09,"102,011.00","62,439,912.99"
3.54,META,"META PLATFORMS INC",B7TL820,475.42,"130,806.00","62,187,788.52"
3.48,AMZN,"AMAZON.COM INC",2000019,189.50,"322,471.00","61,108,254.50"
3.37,QCOM,"QUALCOMM INC",2714923,180.54,"327,760.00","59,173,790.40"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.96,"342,324.00","58,181,387.04"
3.07,BABA,"ALIBABA GRP-ADR",BP41ZD1,79.46,"679,933.00","54,027,476.18"
3.06,AVGO,"BROADCOM INC",BDZ78H9,"1,305.67","41,177.00","53,763,573.59"
2.99,ORCL,"ORACLE CORP",2661568,116.64,"449,834.00","52,468,637.76"
2.96,MSFT,"MICROSOFT CORP",2588173,412.32,"126,212.00","52,039,731.84"
2.95,"005930 KS","SAMSUNG ELECTRON",6771720,58.17,"892,157.00","51,897,608.13"
2.84,CRM,"SALESFORCE INC",2310525,275.17,"181,532.00","49,952,160.44"
2.76,NOW,"SERVICENOW INC",B80NXX8,722.94,"67,008.00","48,442,763.52"
2.74,IBM,IBM,2005973,166.27,"289,426.00","48,122,861.02"
2.71,AAPL,"APPLE INC",2046251,184.32,"257,894.00","47,535,022.08"
2.66,"SIE GR","SIEMENS AG-REG",5727973,198.37,"235,558.00","46,728,289.93"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,47.79,"972,017.00","46,452,692.43"
2.38,ACN,"ACCENTURE PLC-CL A",B4BNMY3,306.61,"136,193.00","41,758,135.73"
2.36,TSLA,"TESLA INC",B616C79,171.97,"240,831.00","41,415,707.07"
2.33,UBER,"UBER TECHNOLOGIES INC",BK6N347,67.93,"602,863.00","40,952,483.59"
2.32,ADBE,"ADOBE INC",2008154,482.65,"84,275.00","40,675,328.75"
2.16,MU,"MICRON TECHNOLOGY INC",2588184,117.81,"322,401.00","37,982,061.81"
1.76,INTC,"INTEL CORP",2463247,30.09,"1,029,158.00","30,967,364.22"
