"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/27/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.54,NVDA,"NVIDIA CORP",2379504,123.99,"928,600.00","115,137,114.00"
3.70,NFLX,"NETFLIX INC",2857817,684.34,"112,404.00","76,922,553.36"
3.70,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.95,"1,603,043.00","76,860,335.16"
3.61,META,"META PLATFORMS INC",B7TL820,519.56,"144,481.00","75,066,548.36"
3.48,AVGO,"BROADCOM INC",BDZ78H9,"1,586.66","45,553.00","72,277,122.98"
3.40,QCOM,"QUALCOMM INC",2714923,195.15,"361,674.00","70,580,681.10"
3.39,AMZN,"AMAZON.COM INC",2000019,197.85,"355,838.00","70,402,548.30"
3.37,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.41,"377,879.00","70,062,545.39"
3.35,ORCL,"ORACLE CORP",2661568,140.18,"496,329.00","69,575,399.22"
3.04,MSFT,"MICROSOFT CORP",2588173,452.85,"139,340.00","63,100,119.00"
2.93,AAPL,"APPLE INC",2046251,214.10,"284,697.00","60,953,627.70"
2.79,"005930 KS","SAMSUNG ELECTRON",6771720,58.88,"984,600.00","57,976,158.18"
2.76,NOW,"SERVICENOW INC",B80NXX8,774.13,"74,119.00","57,377,741.47"
2.63,IBM,IBM,2005973,170.85,"319,511.00","54,588,454.35"
2.61,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.37,"750,496.00","54,313,395.52"
2.53,TSLA,"TESLA INC",B616C79,197.42,"265,993.00","52,512,338.06"
2.45,CSCO,"CISCO SYSTEMS INC",2198163,47.45,"1,072,665.00","50,897,954.25"
2.45,ADBE,"ADOBE INC",2008154,546.76,"93,027.00","50,863,442.52"
2.44,CRM,"SALESFORCE INC",2310525,252.85,"200,130.00","50,602,870.50"
2.33,"SIE GR","SIEMENS AG-REG",5727973,185.90,"260,173.00","48,365,261.34"
2.26,MU,"MICRON TECHNOLOGY INC",2588184,132.23,"355,768.00","47,043,202.64"
2.25,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.34,"665,221.00","46,791,645.14"
2.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.19,"150,415.00","45,604,323.85"
1.92,"000660 KS","SK HYNIX INC",6450267,170.66,"233,586.00","39,863,680.91"
1.67,INTC,"INTEL CORP",2463247,30.59,"1,135,823.00","34,744,825.57"
1.40,SNPS,"SYNOPSYS INC",2867719,595.00,"48,750.00","29,006,250.00"
1.30,CDNS,"CADENCE DESIGN SYS INC",2302232,307.92,"87,591.00","26,971,020.72"
1.27,"3690 HK","MEITUAN-CLASS B",BGJW376,14.56,"1,807,015.00","26,311,371.36"
1.25,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,66.37,"389,810.00","25,871,689.70"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.49,"146,369.00","24,954,450.81"
1.06,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,265.01,"82,925.00","21,975,954.25"
0.77,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,890.36,"17,847.00","15,890,254.92"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.41,"422,294.00","15,375,802.66"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,223.36,"68,038.00","15,196,967.68"
0.72,FTNT,"FORTINET INC",B5B2106,60.04,"247,472.00","14,858,218.88"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,98.22,"144,776.00","14,219,898.72"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,46.75,"297,089.00","13,889,582.49"
0.65,"5803 JP","FUJIKURA LTD",6356707,19.66,"688,917.00","13,547,120.93"
0.65,"WKL NA","WOLTERS KLUWER",5671519,166.41,"80,840.00","13,452,694.61"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,128.45,"98,156.00","12,608,138.20"
0.55,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.82,"146,167.00","11,520,882.94"
0.51,"6702 JP","FUJITSU LIMITED",6356945,15.60,"676,130.00","10,546,440.74"
0.50,CLS,"CELESTICA INC",BMDLRD5,57.20,"180,423.00","10,320,195.60"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,267.66,"36,550.00","9,782,973.00"
0.43,ZS,"ZSCALER INC",BZ00V34,189.20,"47,274.00","8,944,240.80"
0.43,EBAY,"EBAY INC",2293819,53.05,"168,335.00","8,930,171.75"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.04,"418,428.00","8,803,725.12"
0.42,"6954 JP","FANUC CORP",6356934,26.90,"324,833.00","8,737,996.58"
0.39,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.04,"92,280.00","8,032,051.20"
0.36,SNAP,"SNAP INC - A",BD8DJ71,16.57,"447,974.00","7,422,929.18"
0.36,"6701 JP","NEC CORP",6640400,84.53,"87,666.00","7,410,354.93"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,104.10,"68,616.00","7,142,925.60"
0.33,PEGA,"PEGASYSTEMS INC",2675860,59.70,"115,666.00","6,905,260.20"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,306.99,"21,902.00","6,723,694.98"
0.32,WIX,"WIX.COM LTD",BFZCHN7,159.19,"41,899.00","6,669,901.81"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.31,"1,249,242.00","6,634,568.34"
0.31,HUBB,"HUBBELL INC",BDFG6S3,369.84,"17,327.00","6,408,217.68"
0.31,,CASH,,1.00,"6,405,766.52","6,405,766.52"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,270.40,"23,352.00","6,314,380.80"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,36.08,"172,100.00","6,209,043.09"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,32.69,"188,339.00","6,156,801.91"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.13,"996,676.00","6,109,623.88"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,23.68,"255,669.00","6,054,417.68"
0.29,AI,"C3.AI INC-A",BMGNBJ2,28.55,"209,051.00","5,968,406.05"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.36,"523,157.00","5,944,965.91"
0.28,OKTA,"OKTA INC",BDFZSP1,92.37,"63,991.00","5,910,848.67"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,21.48,"267,146.00","5,738,993.74"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.50,"497,479.00","5,721,008.50"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,31.00,"183,027.00","5,673,837.00"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.56,"118,949.00","5,181,418.44"
0.25,"2353 TT","ACER INC",6005850,1.44,"3,588,800.00","5,174,882.06"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,53.39,"95,022.00","5,073,224.58"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,64.51,"76,528.00","4,936,821.28"
0.23,G,"GENPACT LTD",B23DBK6,31.99,"151,529.00","4,847,412.71"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,47.30,"99,865.00","4,723,344.59"
0.23,"TIETO FH","TIETOEVRY OYJ",5479702,19.56,"240,978.00","4,713,569.23"
