"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/01/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.30,BABA,"ALIBABA GRP-ADR",BP41ZD1,112.74,"844,106.00","95,164,510.44"
3.54,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,57.17,"1,371,043.00","78,388,636.84"
3.46,IBM,IBM,2005973,219.35,"348,915.00","76,534,505.25"
3.42,META,"META PLATFORMS INC",B7TL820,576.47,"131,436.00","75,768,910.92"
3.39,ORCL,"ORACLE CORP",2661568,167.16,"448,884.00","75,035,449.44"
3.29,NOW,"SERVICENOW INC",B80NXX8,867.18,"83,908.00","72,763,339.44"
3.27,CSCO,"CISCO SYSTEMS INC",2198163,52.34,"1,385,590.00","72,521,780.60"
3.19,NFLX,"NETFLIX INC",2857817,706.13,"99,916.00","70,553,685.08"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,351.98,"194,474.00","68,450,958.52"
3.07,CRM,"SALESFORCE INC",2310525,270.87,"250,844.00","67,946,114.28"
3.04,TSLA,"TESLA INC",B616C79,258.02,"260,734.00","67,274,586.68"
2.97,AVGO,"BROADCOM INC",BDZ78H9,167.47,"392,238.00","65,688,097.86"
2.92,AAPL,"APPLE INC",2046251,226.21,"285,501.00","64,583,181.21"
2.88,AMZN,"AMAZON.COM INC",2000019,185.13,"344,606.00","63,796,908.78"
2.77,NVDA,"NVIDIA CORP",2379504,117.00,"523,989.00","61,306,713.00"
2.74,MSFT,"MICROSOFT CORP",2588173,420.69,"144,398.00","60,746,794.62"
2.67,ADBE,"ADOBE INC",2008154,502.80,"117,674.00","59,166,487.20"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,166.99,"353,335.00","59,003,411.65"
2.56,"SIE GR","SIEMENS AG-REG",5727973,199.22,"284,869.00","56,752,293.77"
2.49,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.24,"743,036.00","55,162,992.64"
2.49,QCOM,"QUALCOMM INC",2714923,165.78,"332,234.00","55,077,752.52"
2.25,"005930 KS","SAMSUNG ELECTRON",6771720,47.03,"1,061,280.00","49,911,080.52"
1.97,"3690 HK","MEITUAN-CLASS B",BGJW376,22.12,"1,968,415.00","43,538,923.90"
1.79,MU,"MICRON TECHNOLOGY INC",2588184,100.31,"394,319.00","39,554,138.89"
1.56,"000660 KS","SK HYNIX INC",6450267,133.52,"258,831.00","34,558,302.82"
1.55,INTC,"INTEL CORP",2463247,22.69,"1,513,772.00","34,347,486.68"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.45,"430,083.00","33,740,011.35"
1.23,TRI,"THOMSON REUTERS CORP",BNBXPB4,169.90,"160,184.00","27,215,261.60"
1.22,SNPS,"SYNOPSYS INC",2867719,495.56,"54,369.00","26,943,101.64"
1.15,CDNS,"CADENCE DESIGN SYS INC",2302232,263.32,"96,786.00","25,485,689.52"
0.95,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.22,"90,924.00","21,114,371.28"
0.93,FTNT,"FORTINET INC",B5B2106,76.49,"270,224.00","20,669,433.76"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.66,"75,454.00","18,158,759.64"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,108.72,"157,460.00","17,119,051.20"
0.77,"EXPN LN","EXPERIAN PLC",B19NLV4,52.57,"325,274.00","17,098,073.90"
0.71,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.90,"462,580.00","15,681,329.29"
0.70,"6702 JP","FUJITSU LIMITED",6356945,21.18,"731,175.00","15,489,097.14"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,91.67,"161,467.00","14,801,679.89"
0.67,"WKL NA","WOLTERS KLUWER",5671519,167.81,"87,992.00","14,765,884.29"
0.56,DDOG,"DATADOG INC - CLASS A",BKT9Y49,113.98,"109,695.00","12,503,036.10"
0.53,EBAY,"EBAY INC",2293819,65.83,"177,293.00","11,671,198.19"
0.51,BIDU,"BAIDU INC - SPON ADR",B0FXT17,110.28,"102,093.00","11,258,816.04"
0.50,"5803 JP","FUJIKURA LTD",6356707,34.82,"318,226.00","11,080,292.48"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,265.26,"40,183.00","10,658,942.58"
0.47,"6954 JP","FANUC CORP",6356934,29.15,"353,916.00","10,316,799.28"
0.44,"6701 JP","NEC CORP",6640400,99.58,"96,861.00","9,645,628.83"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,19.95,"462,549.00","9,227,852.55"
0.40,ZS,"ZSCALER INC",BZ00V34,166.99,"53,376.00","8,913,258.24"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,40.55,"207,410.00","8,410,475.50"
0.37,HUBB,"HUBBELL INC",BDFG6S3,427.29,"19,181.00","8,195,849.49"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.36,"1,101,529.00","8,104,420.31"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,107.82,"74,114.00","7,990,971.48"
0.34,G,"GENPACT LTD",B23DBK6,39.43,"190,009.00","7,492,054.87"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.35,"131,852.00","7,298,008.20"
0.32,PEGA,"PEGASYSTEMS INC",2675860,70.39,"101,368.00","7,135,293.52"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,6.39,"1,105,455.00","7,063,056.84"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,364.30,"19,250.00","7,012,775.00"
0.32,DOCU,"DOCUSIGN INC",BFYT7B7,61.42,"113,483.00","6,970,125.86"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,24.20,"282,599.00","6,838,659.64"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,63.73,"106,052.00","6,758,693.96"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,279.70,"24,046.00","6,725,666.20"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.07,"322,325.00","6,469,062.75"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.40,"517,272.00","6,414,172.80"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,20.29,"312,166.00","6,334,534.53"
0.28,"6526 JP","SOCIONEXT INC",BMTVX75,20.29,"305,336.00","6,193,898.11"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,10.81,"570,620.00","6,168,402.20"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.98,"255,572.00","6,128,616.56"
0.27,"2353 TT","ACER INC",6005850,1.33,"4,541,600.00","6,023,625.80"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,68.44,"87,915.00","6,017,015.97"
0.27,AMBA,"AMBARELLA INC",B7KH3G6,54.22,"110,179.00","5,973,905.38"
0.27,WIX,"WIX.COM LTD",BFZCHN7,157.49,"37,740.00","5,943,672.60"
0.26,TDC,"TERADATA CORP",B247H10,29.62,"197,152.00","5,839,642.24"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,28.60,"197,842.00","5,658,200.99"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.01,"562,957.00","5,637,522.62"
0.25,CLS,"CELESTICA INC",BMDLRD5,49.63,"110,256.00","5,472,005.28"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,59.07,"90,991.00","5,374,838.37"
0.24,STNE,"STONECO LTD-A",BGKG6M3,11.10,"468,840.00","5,204,124.00"
0.23,SNAP,"SNAP INC - A",BD8DJ71,10.42,"495,185.00","5,159,827.70"
