"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/09/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,44.41,"566,517.00","25,160,982.08"
0.58,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.17,"92,761.00","22,278,409.37"
0.55,ZS,"ZSCALER INC",BZ00V34,316.50,"66,501.00","21,047,566.50"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,52.66,"397,464.00","20,930,244.88"
0.54,STNE,"STONECO LTD-A",BGKG6M3,16.63,"1,250,390.00","20,793,985.70"
0.52,"6702 JP","FUJITSU LIMITED",6356945,22.44,"895,657.00","20,100,532.95"
0.51,DDOG,"DATADOG INC - CLASS A",BKT9Y49,142.75,"136,448.00","19,477,952.00"
0.48,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.14,"961,421.00","18,401,597.94"
0.45,"6701 JP","NEC CORP",6640400,26.80,"645,635.00","17,301,863.07"
0.44,"WKL NA","WOLTERS KLUWER",5671519,162.67,"103,670.00","16,863,970.73"
0.42,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,50.02,"320,504.00","16,031,610.08"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.51,"198,464.00","14,986,016.64"
0.38,TTD,"TRADE DESK INC-A",BD8FDD1,75.63,"194,489.00","14,709,203.07"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,142.01,"98,180.00","13,942,541.80"
0.31,OKTA,"OKTA INC",BDFZSP1,99.15,"121,664.00","12,062,985.60"
0.31,"5803 JP","FUJIKURA LTD",6356707,52.67,"228,984.00","12,060,100.20"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,405.31,"29,610.00","12,001,229.10"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,20.80,"568,736.00","11,829,708.80"
0.30,NICE,"NICE LTD - SPON ADR",2639736,171.94,"67,050.00","11,528,577.00"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.66,"129,914.00","11,518,175.24"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,121.49,"94,762.00","11,512,635.38"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,19.61,"579,576.00","11,366,498.64"
0.29,"6954 JP","FANUC CORP",6356934,25.94,"429,995.00","11,156,119.21"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.19,"1,334,318.00","10,928,064.42"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.75,"925,057.00","10,869,936.23"
0.28,"6526 JP","SOCIONEXT INC",BMTVX75,17.61,"617,167.00","10,867,263.12"
0.28,G,"GENPACT LTD",B23DBK6,45.69,"232,511.00","10,623,427.59"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.35,"433,587.00","10,557,843.45"
0.27,PEGA,"PEGASYSTEMS INC",2675860,53.54,"195,948.00","10,491,055.92"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,13.33,"776,353.00","10,348,785.49"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.09,"238,865.00","10,053,586.15"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,20.28,"491,076.00","9,957,981.22"
0.25,"4755 JP","RAKUTEN GROUP INC",6229597,5.35,"1,825,266.00","9,760,340.91"
0.25,"2353 TT","ACER INC",6005850,1.02,"9,456,400.00","9,665,964.61"
0.24,SNAP,"SNAP INC - A",BD8DJ71,9.12,"1,011,964.00","9,229,111.68"
0.24,"AMP IM","AMPLIFON SPA",B14NJ71,23.40,"394,170.00","9,221,944.19"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,73.28,"125,629.00","9,206,629.24"
0.24,CCCS,"CCC INTELLIGENT",BP4CXL8,9.76,"937,089.00","9,145,988.64"
0.24,VRNT,"VERINT SYSTEMS INC",2849193,21.79,"418,999.00","9,129,988.21"
0.23,HUT,"HUT 8 CORP",BQQ8816,21.27,"420,111.00","8,935,760.97"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,68.02,"129,875.00","8,834,097.50"
0.22,AI,"C3.AI INC-A",BMGNBJ2,27.39,"314,248.00","8,607,252.72"
0.22,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,12.90,"652,337.00","8,415,147.30"
0.21,ZBRA,"ZEBRA TECH CORP",2989356,321.78,"25,539.00","8,217,939.42"
0.21,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.71,"505,859.00","7,947,044.89"
0.20,TDC,"TERADATA CORP",B247H10,22.73,"332,486.00","7,557,406.78"
0.19,WIX,"WIX.COM LTD",BFZCHN7,158.00,"44,962.00","7,103,996.00"
0.11,,CASH,,1.00,"4,071,745.82","4,071,745.82"
0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"3,512,519.20","3,512,519.20"
0.00,"25557878D TT","ACER INC - RTS",,0.40,"4,376.00","1,736.57"
0.00,,"SWISS FRANC",,1.26,132.60,166.82
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-202.94
0.00,,EURO,,1.17,-332.77,-389.86
0.00,,"TAIWAN DOLLAR",,0.03,"-2,322,779.40","-79,806.89"
-0.02,,"KOREAN WON",,0.00,"-1,060,616,076.04","-771,281.42"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
