"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/17/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.45,GOOGL,"ALPHABET INC-CL A",BYVY8G0,129.92,"131,836.00","17,128,133.12"
3.31,CSCO,"CISCO SYSTEMS INC",2198163,54.73,"300,442.00","16,443,190.66"
3.28,AMZN,"AMAZON.COM INC",2000019,133.98,"121,637.00","16,296,925.26"
3.23,IBM,IBM,2005973,140.66,"113,848.00","16,013,859.68"
3.18,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.51,"371,043.00","15,771,620.02"
3.14,ADBE,"ADOBE INC",2008154,511.67,"30,472.00","15,591,608.24"
3.13,BABA,"ALIBABA GRP-ADR",BP41ZD1,90.65,"171,555.00","15,551,460.75"
3.11,NVDA,"NVIDIA CORP",2379504,433.44,"35,633.00","15,444,589.36"
3.11,ORCL,"ORACLE CORP",2661568,114.88,"134,413.00","15,441,365.44"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,305.64,"50,192.00","15,340,682.88"
3.08,META,"META PLATFORMS INC",B7TL820,285.09,"53,716.00","15,313,894.44"
3.05,INTC,"INTEL CORP",2463247,32.58,"464,947.00","15,147,973.26"
3.00,NFLX,"NETFLIX INC",2857817,403.00,"36,978.00","14,902,134.00"
2.98,NOW,"SERVICENOW INC",B80NXX8,543.64,"27,207.00","14,790,813.48"
2.94,MSFT,"MICROSOFT CORP",2588173,316.88,"46,003.00","14,577,430.64"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,49.71,"288,742.00","14,352,641.06"
2.89,AAPL,"APPLE INC",2046251,174.00,"82,429.00","14,342,646.00"
2.85,CRM,"SALESFORCE INC",2310525,203.84,"69,392.00","14,144,865.28"
2.81,QCOM,"QUALCOMM INC",2714923,110.08,"126,819.00","13,960,235.52"
2.80,"SIE GR","SIEMENS AG-REG",5727973,147.90,"93,866.00","13,882,829.65"
2.69,TSLA,"TESLA INC",B616C79,219.22,"60,814.00","13,331,645.08"
2.16,"3690 HK","MEITUAN-CLASS B",BGJW376,17.06,"627,315.00","10,704,364.16"
2.02,UBER,"UBER TECHNOLOGIES INC",BK6N347,43.97,"227,618.00","10,008,363.46"
1.45,SNPS,"SYNOPSYS INC",2867719,424.10,"16,995.00","7,207,579.50"
1.45,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,53.22,"134,795.00","7,173,789.90"
1.42,"000660 KS","SK HYNIX INC",6450267,85.55,"82,359.00","7,046,102.92"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,220.31,"30,925.00","6,813,086.75"
