"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/20/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.48,GOOGL,"ALPHABET INC-CL A",BYVY8G0,133.74,"147,870.00","19,776,133.80"
3.38,IBM,IBM,2005973,149.83,"127,922.00","19,166,553.26"
3.30,CSCO,"CISCO SYSTEMS INC",2198163,55.50,"337,443.00","18,728,086.50"
3.26,AMZN,"AMAZON.COM INC",2000019,135.29,"136,619.00","18,483,184.51"
3.22,ADBE,"ADOBE INC",2008154,535.78,"34,139.00","18,290,993.42"
3.19,INTC,"INTEL CORP",2463247,34.69,"522,378.00","18,121,292.82"
3.18,META,"META PLATFORMS INC",B7TL820,299.67,"60,299.00","18,069,801.33"
3.16,TSLA,"TESLA INC",B616C79,262.59,"68,305.00","17,936,209.95"
3.14,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.80,"56,321.00","17,842,492.80"
3.06,NOW,"SERVICENOW INC",B80NXX8,570.55,"30,501.00","17,402,345.55"
3.00,ORCL,"ORACLE CORP",2661568,112.87,"150,984.00","17,041,564.08"
2.99,"005930 KS","SAMSUNG ELECTRON",6771720,52.32,"324,381.00","16,973,211.74"
2.97,NVDA,"NVIDIA CORP",2379504,422.39,"39,946.00","16,872,790.94"
2.92,CRM,"SALESFORCE INC",2310525,213.03,"77,819.00","16,577,781.57"
2.92,MSFT,"MICROSOFT CORP",2588173,320.77,"51,678.00","16,576,752.06"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.74,"192,666.00","16,519,182.84"
2.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.52,"416,443.00","16,458,430.34"
2.86,AAPL,"APPLE INC",2046251,175.49,"92,644.00","16,258,095.56"
2.82,NFLX,"NETFLIX INC",2857817,386.30,"41,518.00","16,038,403.40"
2.74,QCOM,"QUALCOMM INC",2714923,109.22,"142,482.00","15,561,884.04"
2.71,"SIE GR","SIEMENS AG-REG",5727973,146.00,"105,443.00","15,394,623.75"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.55,"255,766.00","11,905,907.30"
1.90,"3690 HK","MEITUAN-CLASS B",BGJW376,15.24,"708,415.00","10,793,377.47"
1.52,SNPS,"SYNOPSYS INC",2867719,453.28,"19,038.00","8,629,544.64"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,56.97,"151,366.00","8,623,321.02"
1.44,"000660 KS","SK HYNIX INC",6450267,88.71,"92,347.00","8,192,268.54"
1.42,CDNS,"CADENCE DESIGN SYS INC",2302232,234.20,"34,413.00","8,059,524.60"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,128.29,"57,266.00","7,346,655.14"
1.13,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,194.96,"32,817.00","6,398,002.32"
1.10,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.80,"26,152.00","6,218,945.60"
0.98,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.79,"165,412.00","5,589,800.72"
0.89,"STMMI IM","STMICROELECTRONICS NV",5962343,43.63,"115,671.00","5,046,532.99"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,131.18,"35,336.00","4,635,376.48"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,78.29,"55,940.00","4,379,542.60"
0.73,ROK,"ROCKWELL AUTOMATION INC",2754060,285.17,"14,484.00","4,130,402.28"
