"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/01/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.86,NVDA,"NVIDIA CORP",2379504,822.79,"66,218.00","54,483,508.22"
3.66,META,"META PLATFORMS INC",B7TL820,502.30,"102,776.00","51,624,384.80"
3.52,NFLX,"NETFLIX INC",2857817,619.34,"80,238.00","49,694,602.92"
3.21,CRM,"SALESFORCE INC",2310525,316.88,"142,839.00","45,262,822.32"
3.20,AMZN,"AMAZON.COM INC",2000019,178.22,"253,848.00","45,240,790.56"
3.19,AVGO,"BROADCOM INC",BDZ78H9,"1,399.17","32,194.00","45,044,878.98"
3.03,IBM,IBM,2005973,188.20,"227,414.00","42,799,314.80"
2.98,QCOM,"QUALCOMM INC",2714923,163.09,"258,033.00","42,082,601.97"
2.92,MSFT,"MICROSOFT CORP",2588173,415.50,"99,167.00","41,203,888.50"
2.89,ACN,"ACCENTURE PLC-CL A",B4BNMY3,380.99,"107,032.00","40,778,121.68"
2.88,NOW,"SERVICENOW INC",B80NXX8,773.63,"52,559.00","40,661,219.17"
2.86,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.43,"1,139,343.00","40,369,619.13"
2.85,ORCL,"ORACLE CORP",2661568,113.78,"354,093.00","40,288,701.54"
2.83,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.62,"534,695.00","39,898,940.90"
2.72,UBER,"UBER TECHNOLOGIES INC",BK6N347,81.03,"474,683.00","38,463,563.49"
2.71,TSLA,"TESLA INC",B616C79,202.64,"189,048.00","38,308,686.72"
2.68,"005930 KS","SAMSUNG ELECTRON",6771720,55.12,"687,728.00","37,908,707.72"
2.68,ADBE,"ADOBE INC",2008154,570.93,"66,222.00","37,808,126.46"
2.61,CSCO,"CISCO SYSTEMS INC",2198163,48.40,"762,774.00","36,918,261.60"
2.61,GOOGL,"ALPHABET INC-CL A",BYVY8G0,137.14,"269,199.00","36,917,950.86"
2.58,AAPL,"APPLE INC",2046251,179.66,"202,613.00","36,401,451.58"
2.57,"SIE GR","SIEMENS AG-REG",5727973,196.43,"185,013.00","36,341,445.50"
2.52,INTC,"INTEL CORP",2463247,43.82,"810,507.00","35,516,416.74"
1.72,MU,"MICRON TECHNOLOGY INC",2588184,95.15,"254,691.00","24,233,848.65"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,76.59,"278,791.00","21,352,602.69"
1.46,SNPS,"SYNOPSYS INC",2867719,591.35,"34,845.00","20,605,590.75"
1.40,CDNS,"CADENCE DESIGN SYS INC",2302232,315.24,"62,736.00","19,776,896.64"
1.36,"000660 KS","SK HYNIX INC",6450267,117.30,"163,786.00","19,212,506.16"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,159.29,"104,945.00","16,716,689.05"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,257.51,"59,240.00","15,254,892.40"
1.03,"3690 HK","MEITUAN-CLASS B",BGJW376,11.29,"1,290,815.00","14,575,047.39"
1.00,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,291.92,"48,154.00","14,057,115.68"
0.88,FTNT,"FORTINET INC",B5B2106,70.44,"176,695.00","12,446,395.80"
0.82,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,905.48,"12,744.00","11,539,437.12"
0.79,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.82,"301,807.00","11,113,904.04"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,92.72,"104,742.00","9,711,678.24"
0.65,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.22,"69,987.00","9,113,707.14"
0.64,"WKL NA","WOLTERS KLUWER",5671519,157.39,"57,642.00","9,072,045.96"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,42.49,"212,582.00","9,032,650.34"
0.61,TTD,"TRADE DESK INC-A",BD8FDD1,83.89,"103,351.00","8,670,115.39"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,289.05,"26,134.00","7,554,032.70"
0.53,"6702 JP","FUJITSU LIMITED",6356945,157.80,"47,503.00","7,496,060.42"
0.53,ZS,"ZSCALER INC",BZ00V34,219.23,"34,018.00","7,457,766.14"
0.49,"6954 JP","FANUC CORP",6356934,29.64,"232,041.00","6,878,151.21"
0.48,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.02,"65,768.00","6,841,187.36"
0.43,"5803 JP","FUJIKURA LTD",6356707,12.34,"493,391.00","6,088,305.26"
0.43,SPLK,"SPLUNK INC",B424494,156.16,"38,539.00","6,018,250.24"
0.41,CLS,"CELESTICA INC",2262659,45.30,"129,056.00","5,846,236.80"
0.41,EBAY,"EBAY INC",2293819,48.05,"120,282.00","5,779,550.10"
0.39,PEGA,"PEGASYSTEMS INC",2675860,66.61,"82,526.00","5,497,056.86"
0.38,AI,"C3.AI INC-A",BMGNBJ2,35.87,"149,399.00","5,358,942.13"
0.35,OKTA,"OKTA INC",BDFZSP1,108.49,"45,764.00","4,964,936.36"
0.35,"4755 JP","RAKUTEN GROUP INC",6229597,5.47,"891,804.00","4,877,670.37"
0.34,HUBB,"HUBBELL INC",BDFG6S3,384.77,"12,356.00","4,754,218.12"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,97.16,"48,732.00","4,734,801.12"
