"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/29/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,70.70,"2,515,843.00","177,871,702.55"
3.76,PLTR,"PALANTIR TECHN-A",BN78DQ4,156.24,"1,048,496.00","163,817,015.04"
3.71,"005930 KS","SAMSUNG ELECTRON",6771720,50.76,"3,184,943.00","161,676,226.53"
3.67,ORCL,"ORACLE CORP",2661568,249.98,"638,725.00","159,668,475.50"
3.38,AVGO,"BROADCOM INC",BDZ78H9,297.42,"495,273.00","147,304,095.66"
3.26,NVDA,"NVIDIA CORP",2379504,175.51,"807,897.00","141,794,002.47"
3.22,NFLX,"NETFLIX INC",2857817,"1,168.74","120,004.00","140,253,474.96"
3.18,AMD,"ADVANCED MICRO DEVICES",2007849,177.44,"779,577.00","138,328,142.88"
3.14,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.36,"1,144,088.00","136,558,343.68"
3.13,MSFT,"MICROSOFT CORP",2588173,512.57,"265,592.00","136,134,491.44"
3.00,META,"META PLATFORMS INC",B7TL820,700.00,"186,505.00","130,553,500.00"
2.99,CSCO,"CISCO SYSTEMS INC",2198163,67.96,"1,912,481.00","129,972,208.76"
2.94,TSM,"TAIWAN SEMIC-ADR",2113382,241.33,"530,635.00","128,058,144.55"
2.70,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.75,"601,286.00","117,701,734.50"
2.68,IBM,IBM,2005973,262.41,"444,971.00","116,764,840.11"
2.68,AMZN,"AMAZON.COM INC",2000019,231.01,"505,399.00","116,752,222.99"
2.58,AAPL,"APPLE INC",2046251,211.27,"532,471.00","112,495,148.17"
2.40,NOW,"SERVICENOW INC",B80NXX8,993.20,"105,200.00","104,484,640.00"
2.31,"SIE GR","SIEMENS AG-REG",5727973,261.62,"384,969.00","100,714,636.35"
2.19,CRM,"SALESFORCE INC",2310525,267.39,"355,820.00","95,142,709.80"
2.13,TSLA,"TESLA INC",B616C79,321.20,"288,727.00","92,739,112.40"
2.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,278.90,"328,099.00","91,506,811.10"
2.03,UBER,"UBER TECHNOLOGIES INC",BK6N347,87.11,"1,011,921.00","88,148,438.31"
1.99,QCOM,"QUALCOMM INC",2714923,162.08,"534,143.00","86,573,897.44"
1.79,ADBE,"ADOBE INC",2008154,370.70,"209,605.00","77,700,573.50"
1.67,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,124.85,"583,025.00","72,790,671.25"
1.52,"000660 KS","SK HYNIX INC",6450267,188.74,"349,991.00","66,058,085.59"
1.38,MU,"MICRON TECHNOLOGY INC",2588184,111.96,"535,374.00","59,940,473.04"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,361.63,"143,768.00","51,990,821.84"
1.11,CDNS,"CADENCE DESIGN SYS INC",2302232,366.26,"132,035.00","48,359,139.10"
1.09,SNPS,"SYNOPSYS INC",2867719,635.81,"74,521.00","47,381,197.01"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,16.38,"2,685,915.00","44,001,104.33"
0.99,TRI,"THOMSON REUTERS CORP",BNBXPB4,200.20,"215,798.00","43,202,759.60"
0.97,INTC,"INTEL CORP",2463247,20.41,"2,066,719.00","42,181,734.79"
0.89,FTNT,"FORTINET INC",B5B2106,104.77,"367,582.00","38,511,566.14"
0.79,SNOW,"SNOWFLAKE INC",BN134B7,218.76,"158,064.00","34,578,080.64"
0.73,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,76.34,"415,342.00","31,707,208.28"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,226.74,"122,236.00","27,715,790.64"
0.59,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.88,"626,512.00","25,612,874.92"
0.57,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,239.63,"102,914.00","24,661,281.82"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,52.82,"438,999.00","23,189,286.59"
0.52,DDOG,"DATADOG INC - CLASS A",BKT9Y49,150.27,"151,216.00","22,723,228.32"
0.49,"6702 JP","FUJITSU LIMITED",6356945,21.68,"989,803.00","21,463,117.68"
0.49,ZS,"ZSCALER INC",BZ00V34,290.07,"73,885.00","21,431,821.95"
0.48,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,58.63,"354,655.00","20,793,422.65"
0.45,"6701 JP","NEC CORP",6640400,27.54,"714,860.00","19,689,399.64"
0.42,TTD,"TRADE DESK INC-A",BD8FDD1,84.53,"214,795.00","18,156,621.35"
0.42,STNE,"STONECO LTD-A",BGKG6M3,13.13,"1,382,379.00","18,143,724.38"
0.41,"WKL NA","WOLTERS KLUWER",5671519,156.30,"114,746.00","17,935,053.52"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.72,"219,693.00","17,074,539.96"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,152.68,"108,333.00","16,540,282.44"
0.38,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,15.37,"1,062,951.00","16,337,556.87"
0.35,"5803 JP","FUJIKURA LTD",6356707,60.20,"252,982.00","15,230,540.29"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,434.48,"32,379.00","14,068,027.92"
0.32,"6954 JP","FANUC CORP",6356934,29.29,"475,222.00","13,921,113.17"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,129.85,"104,915.00","13,623,212.75"
0.31,OKTA,"OKTA INC",BDFZSP1,98.99,"134,586.00","13,322,668.14"
0.30,HPE,"HEWLETT PACKA",BYVYWS0,20.85,"628,731.00","13,109,041.35"
0.30,PEGA,"PEGASYSTEMS INC",2675860,60.39,"216,254.00","13,059,579.06"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,18.91,"682,700.00","12,911,969.76"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,91.34,"138,551.00","12,654,822.28"
0.29,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.80,"143,759.00","12,478,281.20"
0.28,NICE,"NICE LTD - SPON ADR",2639736,163.99,"74,434.00","12,206,431.66"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.58,"479,737.00","11,791,935.46"
0.27,G,"GENPACT LTD",B23DBK6,45.19,"257,432.00","11,633,352.08"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.21,"1,017,357.00","11,408,074.39"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,17.55,"640,494.00","11,239,844.24"
0.26,"2353 TT","ACER INC",6005850,1.07,"10,471,700.00","11,231,075.88"
0.25,"6588 JP","TOSHIBA TEC CORP",6894887,20.27,"542,764.00","11,001,849.49"
0.25,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.37,"1,475,537.00","10,874,707.69"
0.24,"4755 JP","RAKUTEN GROUP INC",6229597,5.18,"2,018,173.00","10,458,157.67"
0.24,SNAP,"SNAP INC - A",BD8DJ71,9.33,"1,119,032.00","10,440,568.56"
0.24,PATH,"UIPATH INC - CLASS A",BMD02L5,12.08,"858,500.00","10,370,680.00"
0.24,CCCS,"CCC INTELLIGENT",BP4CXL8,9.92,"1,035,850.00","10,275,632.00"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,21.80,"463,303.00","10,100,005.40"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,23.08,"435,705.00","10,055,850.70"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,68.65,"143,720.00","9,866,378.00"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.75,"238,865.00","9,732,683.99"
0.22,ZBRA,"ZEBRA TECH CORP",2989356,331.60,"28,308.00","9,386,932.80"
0.21,HUT,"HUT 8 CORP",BQQ8816,19.70,"464,415.00","9,148,975.50"
0.20,AI,"C3.AI INC-A",BMGNBJ2,24.48,"347,476.00","8,506,212.48"
0.19,TDC,"TERADATA CORP",B247H10,22.11,"367,560.00","8,126,751.60"
0.18,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.13,"559,393.00","7,904,223.09"
0.18,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,10.69,"721,562.00","7,713,497.78"
0.17,,CASH,,1.00,"7,593,762.42","7,593,762.42"
0.17,WIX,"WIX.COM LTD",BFZCHN7,148.45,"49,577.00","7,359,705.65"
0.00,"25557878D TT","ACER INC - RTS",,0.46,"4,376.00","2,011.43"
0.00,,"SWISS FRANC",,1.24,132.60,164.22
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-201.62
0.00,,EURO,,1.15,-332.77,-383.43
0.00,,"TAIWAN DOLLAR",,0.03,"-2,440,476.40","-82,180.61"
-0.02,,"KOREAN WON",,0.00,"-1,138,767,324.04","-818,794.27"
-0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-3,714,584.40","-3,714,584.40"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
