"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/13/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.86,NVDA,"NVIDIA CORP",2379504,129.61,"905,080.00","117,307,418.80"
3.83,QCOM,"QUALCOMM INC",2714923,217.81,"352,560.00","76,791,093.60"
3.79,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.63,"1,558,943.00","75,809,396.87"
3.72,AVGO,"BROADCOM INC",BDZ78H9,"1,678.99","44,377.00","74,508,539.23"
3.58,NFLX,"NETFLIX INC",2857817,653.26,"109,611.00","71,604,481.86"
3.54,META,"META PLATFORMS INC",B7TL820,503.60,"140,806.00","70,909,901.60"
3.38,ORCL,"ORACLE CORP",2661568,139.85,"483,834.00","67,664,184.90"
3.22,GOOGL,"ALPHABET INC-CL A",BYVY8G0,175.16,"368,324.00","64,515,631.84"
3.18,AMZN,"AMAZON.COM INC",2000019,183.83,"346,871.00","63,765,295.93"
2.99,MSFT,"MICROSOFT CORP",2588173,441.58,"135,812.00","59,971,862.96"
2.97,AAPL,"APPLE INC",2046251,214.24,"277,494.00","59,450,314.56"
2.76,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.68,"731,533.00","55,362,417.44"
2.74,"005930 KS","SAMSUNG ELECTRON",6771720,57.21,"959,757.00","54,909,124.14"
2.63,IBM,IBM,2005973,169.12,"311,426.00","52,668,365.12"
2.56,NOW,"SERVICENOW INC",B80NXX8,709.76,"72,208.00","51,250,350.08"
2.48,MU,"MICRON TECHNOLOGY INC",2588184,143.14,"346,801.00","49,641,095.14"
2.38,CSCO,"CISCO SYSTEMS INC",2198163,45.52,"1,045,617.00","47,596,485.84"
2.36,TSLA,"TESLA INC",B616C79,182.47,"259,231.00","47,301,880.57"
2.33,"SIE GR","SIEMENS AG-REG",5727973,184.02,"253,558.00","46,659,609.99"
2.29,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.86,"648,463.00","45,950,088.18"
2.23,CRM,"SALESFORCE INC",2310525,229.03,"195,132.00","44,691,081.96"
2.08,ADBE,"ADOBE INC",2008154,458.74,"90,675.00","41,596,249.50"
2.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,282.32,"146,593.00","41,386,135.76"
1.84,"000660 KS","SK HYNIX INC",6450267,161.59,"227,706.00","36,794,942.68"
1.68,INTC,"INTEL CORP",2463247,30.46,"1,107,158.00","33,724,032.68"
1.39,SNPS,"SYNOPSYS INC",2867719,586.54,"47,574.00","27,904,053.96"
1.32,"3690 HK","MEITUAN-CLASS B",BGJW376,14.94,"1,762,915.00","26,341,474.03"
1.31,CDNS,"CADENCE DESIGN SYS INC",2302232,307.54,"85,386.00","26,259,610.44"
1.23,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,64.69,"379,961.00","24,579,677.09"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.28,"142,694.00","24,012,546.32"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,275.47,"80,867.00","22,276,432.49"
0.84,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.86,"411,563.00","16,814,865.24"
0.76,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,871.10,"17,406.00","15,162,366.60"
0.73,FTNT,"FORTINET INC",B5B2106,60.23,"241,151.00","14,524,524.73"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,47.49,"289,592.00","13,753,124.47"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,207.08,"66,274.00","13,724,019.92"
0.68,"5803 JP","FUJIKURA LTD",6356707,20.25,"671,571.00","13,596,183.32"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,95.62,"141,101.00","13,492,077.62"
0.65,"WKL NA","WOLTERS KLUWER",5671519,164.05,"78,782.00","12,924,124.39"
0.57,DDOG,"DATADOG INC - CLASS A",BKT9Y49,119.54,"95,657.00","11,434,837.78"
0.55,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.99,"142,492.00","10,970,459.08"
0.51,"6702 JP","FUJITSU LIMITED",6356945,15.57,"658,490.00","10,251,337.07"
0.50,CLS,"CELESTICA INC",BMDLRD5,56.77,"175,866.00","9,983,912.82"
0.46,ROK,"ROCKWELL AUTOMATION INC",2754060,260.72,"35,668.00","9,299,360.96"
0.45,"6954 JP","FANUC CORP",6356934,28.22,"316,601.00","8,933,625.80"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,21.76,"407,844.00","8,874,685.44"
0.44,EBAY,"EBAY INC",2293819,53.69,"164,072.00","8,809,025.68"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.99,"89,928.00","8,452,332.72"
0.42,ZS,"ZSCALER INC",BZ00V34,181.05,"46,098.00","8,346,042.90"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,104.76,"66,852.00","7,003,415.52"
0.34,SNAP,"SNAP INC - A",BD8DJ71,15.61,"436,655.00","6,816,184.55"
0.34,WIX,"WIX.COM LTD",BFZCHN7,165.29,"40,870.00","6,755,402.30"
0.34,"6701 JP","NEC CORP",6640400,78.41,"85,461.00","6,701,275.16"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,308.91,"21,314.00","6,584,107.74"
0.33,VRNT,"VERINT SYSTEMS INC",2849193,35.70,"183,635.00","6,555,769.50"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,26.22,"249,201.00","6,533,139.49"
0.33,HUBB,"HUBBELL INC",BDFG6S3,385.01,"16,886.00","6,501,278.86"
0.32,PEGA,"PEGASYSTEMS INC",2675860,57.25,"112,726.00","6,453,563.50"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,5.12,"1,217,490.00","6,227,683.43"
0.31,AI,"C3.AI INC-A",BMGNBJ2,30.49,"203,759.00","6,212,611.91"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,36.88,"167,690.00","6,184,650.25"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,251.79,"22,764.00","5,731,747.56"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.88,"971,539.00","5,712,649.32"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.08,"508,457.00","5,632,739.39"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.56,"484,837.00","5,604,715.72"
0.28,OKTA,"OKTA INC",BDFZSP1,88.24,"62,374.00","5,503,881.76"
0.27,"2353 TT","ACER INC",6005850,1.55,"3,500,600.00","5,427,034.91"
0.26,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.56,"178,323.00","5,271,227.88"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,56.78,"92,670.00","5,261,802.60"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,19.88,"260,384.00","5,176,983.14"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,66.63,"74,617.00","4,971,730.71"
