"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/04/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.21,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.16,"2,032,643.00","128,389,288.28"
3.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,129.85,"937,093.00","121,681,526.05"
3.38,AAPL,"APPLE INC",2046251,235.93,"436,067.00","102,881,287.31"
3.25,CSCO,"CISCO SYSTEMS INC",2198163,63.26,"1,566,705.00","99,109,758.30"
3.21,META,"META PLATFORMS INC",B7TL820,640.00,"153,008.00","97,925,120.00"
3.19,"005930 KS","SAMSUNG ELECTRON",6771720,37.29,"2,609,227.00","97,285,948.90"
3.15,NFLX,"NETFLIX INC",2857817,972.58,"98,675.00","95,969,331.50"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,345.78,"268,583.00","92,870,629.74"
3.03,IBM,IBM,2005973,253.21,"364,351.00","92,257,316.71"
2.78,MSFT,"MICROSOFT CORP",2588173,388.61,"217,931.00","84,690,165.91"
2.77,AMZN,"AMAZON.COM INC",2000019,203.80,"414,089.00","84,391,338.20"
2.76,GOOGL,"ALPHABET INC-CL A",BYVY8G0,170.92,"492,521.00","84,181,689.32"
2.75,CRM,"SALESFORCE INC",2310525,287.34,"291,601.00","83,788,631.34"
2.70,ORCL,"ORACLE CORP",2661568,157.47,"523,016.00","82,359,329.52"
2.57,TSM,"TAIWAN SEMIC-ADR",2113382,180.00,"434,339.00","78,181,020.00"
2.56,NOW,"SERVICENOW INC",B80NXX8,906.09,"86,093.00","78,008,006.37"
2.52,NVDA,"NVIDIA CORP",2379504,115.99,"661,999.00","76,785,264.01"
2.51,ADBE,"ADOBE INC",2008154,446.03,"171,756.00","76,608,328.68"
2.50,AVGO,"BROADCOM INC",BDZ78H9,187.48,"405,727.00","76,065,697.96"
2.38,PLTR,"PALANTIR TECHN-A",BN78DQ4,84.40,"858,763.00","72,479,597.20"
2.33,"SIE GR","SIEMENS AG-REG",5727973,224.55,"315,489.00","70,843,785.81"
2.22,QCOM,"QUALCOMM INC",2714923,154.46,"437,529.00","67,580,729.34"
2.11,TSLA,"TESLA INC",B616C79,272.04,"236,617.00","64,369,288.68"
2.11,AMD,"ADVANCED MICRO DEVICES",2007849,100.75,"638,850.00","64,364,137.50"
2.05,UBER,"UBER TECHNOLOGIES INC",BK6N347,75.26,"828,881.00","62,381,584.06"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,101.73,"477,498.00","48,575,871.54"
1.49,"3690 HK","MEITUAN-CLASS B",BGJW376,20.74,"2,183,315.00","45,275,955.72"
1.31,MU,"MICRON TECHNOLOGY INC",2588184,91.20,"438,408.00","39,982,809.60"
1.26,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,327.23,"117,713.00","38,519,224.99"
1.20,"000660 KS","SK HYNIX INC",6450267,127.32,"286,587.00","36,487,542.38"
1.19,INTC,"INTEL CORP",2463247,21.33,"1,696,738.00","36,191,421.54"
1.05,FTNT,"FORTINET INC",B5B2106,106.48,"301,576.00","32,111,812.48"
