"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/11/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,140.55,"161,334.00","22,675,493.70"
3.45,META,"META PLATFORMS INC",B7TL820,327.82,"65,722.00","21,544,986.04"
3.36,INTC,"INTEL CORP",2463247,36.88,"569,689.00","21,010,130.32"
3.28,ADBE,"ADOBE INC",2008154,549.91,"37,318.00","20,521,541.38"
3.26,NVDA,"NVIDIA CORP",2379504,468.06,"43,499.00","20,360,141.94"
3.20,IBM,IBM,2005973,143.23,"139,516.00","19,982,876.68"
3.16,CSCO,"CISCO SYSTEMS INC",2198163,53.66,"367,924.00","19,742,801.84"
3.14,AMZN,"AMAZON.COM INC",2000019,131.83,"148,961.00","19,637,528.63"
3.13,TSLA,"TESLA INC",B616C79,262.99,"74,476.00","19,586,443.24"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,312.54,"61,370.00","19,180,579.80"
3.00,MSFT,"MICROSOFT CORP",2588173,332.42,"56,353.00","18,732,864.26"
2.98,NOW,"SERVICENOW INC",B80NXX8,558.67,"33,306.00","18,607,063.02"
2.95,BABA,"ALIBABA GRP-ADR",BP41ZD1,87.78,"210,057.00","18,438,803.46"
2.91,AAPL,"APPLE INC",2046251,179.80,"101,059.00","18,170,408.20"
2.89,ORCL,"ORACLE CORP",2661568,109.64,"164,635.00","18,050,581.40"
2.89,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.76,"453,843.00","18,046,831.69"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,50.95,"353,740.00","18,021,938.52"
2.81,CRM,"SALESFORCE INC",2310525,206.85,"84,925.00","17,566,736.25"
2.76,QCOM,"QUALCOMM INC",2714923,111.12,"155,385.00","17,266,381.20"
2.70,"SIE GR","SIEMENS AG-REG",5727973,146.86,"114,980.00","16,885,866.72"
2.65,NFLX,"NETFLIX INC",2857817,365.93,"45,258.00","16,561,259.94"
2.08,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.64,"278,954.00","13,010,414.56"
1.82,"3690 HK","MEITUAN-CLASS B",BGJW376,14.90,"764,515.00","11,387,984.67"
1.64,SNPS,"SYNOPSYS INC",2867719,494.95,"20,721.00","10,255,858.95"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,252.98,"37,592.00","9,510,024.16"
