"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.67,BABA,"ALIBABA GRP-ADR",BP41ZD1,95.46,"844,106.00","80,578,358.76"
3.51,IBM,IBM,2005973,221.23,"348,915.00","77,190,465.45"
3.40,META,"META PLATFORMS INC",B7TL820,568.31,"131,436.00","74,696,393.16"
3.40,NOW,"SERVICENOW INC",B80NXX8,890.03,"83,908.00","74,680,637.24"
3.40,ORCL,"ORACLE CORP",2661568,166.28,"448,884.00","74,640,431.52"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,52.65,"1,385,590.00","72,951,313.50"
3.28,NFLX,"NETFLIX INC",2857817,721.56,"99,916.00","72,095,388.96"
3.25,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,52.08,"1,371,043.00","71,405,095.32"
3.13,AVGO,"BROADCOM INC",BDZ78H9,175.52,"392,238.00","68,845,613.76"
3.13,CRM,"SALESFORCE INC",2310525,274.09,"250,844.00","68,753,831.96"
3.05,TSLA,"TESLA INC",B616C79,257.02,"260,734.00","67,013,852.68"
3.02,AMZN,"AMAZON.COM INC",2000019,192.53,"344,606.00","66,346,993.18"
2.98,ACN,"ACCENTURE PLC-CL A",B4BNMY3,337.05,"194,474.00","65,547,461.70"
2.95,NVDA,"NVIDIA CORP",2379504,123.51,"523,989.00","64,717,881.39"
2.94,AAPL,"APPLE INC",2046251,226.37,"285,501.00","64,628,861.37"
2.84,MSFT,"MICROSOFT CORP",2588173,432.11,"144,398.00","62,395,819.78"
2.77,ADBE,"ADOBE INC",2008154,517.90,"117,674.00","60,943,364.60"
2.61,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.14,"743,036.00","57,317,797.04"
2.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.49,"353,335.00","57,060,069.15"
2.54,QCOM,"QUALCOMM INC",2714923,168.27,"332,234.00","55,905,015.18"
2.50,"SIE GR","SIEMENS AG-REG",5727973,192.76,"284,869.00","54,912,128.68"
2.26,"005930 KS","SAMSUNG ELECTRON",6771720,46.73,"1,061,280.00","49,591,778.23"
