"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/17/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.65,GOOGL,"ALPHABET INC-CL A",BYVY8G0,139.72,"163,206.00","22,803,142.32"
3.45,META,"META PLATFORMS INC",B7TL820,324.00,"66,476.00","21,538,224.00"
3.39,ADBE,"ADOBE INC",2008154,560.09,"37,760.00","21,148,998.40"
3.33,INTC,"INTEL CORP",2463247,36.06,"576,267.00","20,780,188.02"
3.21,CSCO,"CISCO SYSTEMS INC",2198163,53.94,"372,162.00","20,074,418.28"
3.17,AMZN,"AMAZON.COM INC",2000019,131.47,"150,677.00","19,809,505.19"
3.17,IBM,IBM,2005973,140.32,"141,128.00","19,803,080.96"
3.09,NVDA,"NVIDIA CORP",2379504,439.38,"43,993.00","19,329,644.34"
3.07,TSLA,"TESLA INC",B616C79,254.85,"75,334.00","19,198,869.90"
3.07,NOW,"SERVICENOW INC",B80NXX8,568.47,"33,696.00","19,155,165.12"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,308.25,"62,072.00","19,133,694.00"
3.03,MSFT,"MICROSOFT CORP",2588173,332.06,"57,003.00","18,928,416.18"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,51.27,"357,822.00","18,345,779.26"
2.91,ORCL,"ORACLE CORP",2661568,109.04,"166,533.00","18,158,758.32"
2.90,AAPL,"APPLE INC",2046251,177.15,"102,229.00","18,109,867.35"
2.89,CRM,"SALESFORCE INC",2310525,209.84,"85,913.00","18,027,983.92"
2.85,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.91,"212,475.00","17,828,777.25"
2.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.63,"459,043.00","17,731,778.33"
2.82,QCOM,"QUALCOMM INC",2714923,112.20,"157,179.00","17,635,483.80"
2.64,"SIE GR","SIEMENS AG-REG",5727973,141.68,"116,306.00","16,478,600.26"
2.61,NFLX,"NETFLIX INC",2857817,355.72,"45,778.00","16,284,150.16"
2.01,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.38,"282,178.00","12,523,059.64"
1.81,"3690 HK","MEITUAN-CLASS B",BGJW376,14.64,"772,315.00","11,303,278.31"
1.65,SNPS,"SYNOPSYS INC",2867719,492.05,"20,955.00","10,310,907.75"
1.56,"000660 KS","SK HYNIX INC",6450267,96.04,"101,719.00","9,769,112.00"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,250.02,"38,034.00","9,509,260.68"
1.45,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,54.17,"166,915.00","9,041,785.55"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.47,"63,230.00","7,996,698.10"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,197.72,"36,225.00","7,162,407.00"
1.01,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,218.07,"28,921.00","6,306,802.47"
0.98,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.45,"182,452.00","6,103,667.69"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,42.99,"127,599.00","5,485,937.82"
0.79,TTD,"TRADE DESK INC-A",BD8FDD1,79.59,"61,691.00","4,909,986.69"
0.75,BIDU,"BAIDU INC - SPON ADR",B0FXT17,119.76,"38,957.00","4,665,490.32"
0.75,"WKL NA","WOLTERS KLUWER",5671519,127.92,"36,366.00","4,652,051.00"
0.74,ROK,"ROCKWELL AUTOMATION INC",2754060,290.55,"15,975.00","4,641,536.25"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,33.39,"127,877.00","4,269,576.19"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,66.80,"63,385.00","4,234,118.00"
0.60,"6954 JP","FANUC CORP",6356934,26.49,"140,937.00","3,733,592.56"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,90.41,"40,954.00","3,702,651.14"
0.56,ZS,"ZSCALER INC",BZ00V34,172.29,"20,224.00","3,484,392.96"
0.54,"6702 JP","FUJITSU LIMITED",6356945,115.29,"29,449.00","3,395,162.25"
0.54,SPLK,"SPLUNK INC",B424494,147.81,"22,796.00","3,369,476.76"
0.51,EBAY,"EBAY INC",2293819,42.56,"74,347.00","3,164,208.32"
0.49,HPE,"HEWLETT PACKA",BYVYWS0,16.98,"178,656.00","3,033,578.88"
0.38,OKTA,"OKTA INC",BDFZSP1,86.17,"27,692.00","2,386,219.64"
0.38,BAH,"BOOZ ALLEN HAMIL",B5367T7,128.68,"18,275.00","2,351,627.00"
0.36,CCCS,"CCC INTELLIGENT",BP4CXL8,12.70,"176,646.00","2,243,404.20"
0.36,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.40,"104,640.00","2,239,296.00"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,68.94,"32,466.00","2,238,206.04"
0.36,CYBR,"CYBERARK SOFTWAR",BQT3XY6,170.87,"12,967.00","2,215,671.29"
0.35,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,19.05,"115,106.00","2,192,769.30"
0.34,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,298.54,"7,163.00","2,138,442.02"
0.34,HUBB,"HUBBELL INC",BDFG6S3,299.65,"7,100.00","2,127,515.00"
0.34,"6701 JP","NEC CORP",6640400,51.77,"40,586.00","2,101,276.37"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.92,"46,196.00","2,028,928.32"
0.32,WIX,"WIX.COM LTD",BFZCHN7,85.65,"23,156.00","1,983,311.40"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.62,"428,550.00","1,979,901.00"
0.32,BZ,"KANZHUN LTD - ADR",BM91SH0,15.65,"125,749.00","1,967,971.85"
0.31,IONQ,"IONQ INC",BP484B3,14.38,"135,570.00","1,949,496.60"
0.31,"2353 TT","ACER INC",6005850,1.12,"1,745,200.00","1,949,220.18"
0.31,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,81.37,"23,690.00","1,927,654.97"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,69.28,"27,492.00","1,904,645.76"
0.31,"5803 JP","FUJIKURA LTD",6356707,8.00,"238,199.00","1,904,510.07"
0.30,"6502 JP","TOSHIBA CORP",6897217,30.77,"61,454.00","1,890,702.85"
0.30,G,"GENPACT LTD",B23DBK6,36.63,"51,477.00","1,885,602.51"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,16.70,"111,460.00","1,861,382.00"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,94.25,"19,719.00","1,858,493.69"
0.29,SNAP,"SNAP INC - A",BD8DJ71,9.69,"188,675.00","1,828,260.75"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,58.13,"31,431.00","1,827,084.03"
0.28,"TIETO FH","TIETOEVRY OYJ",5479702,22.21,"78,761.00","1,749,337.38"
0.28,"XRO AU","XERO LTD",B8P4LP4,73.99,"23,434.00","1,733,813.53"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,10.61,"160,057.00","1,698,545.89"
0.27,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.29,"202,968.00","1,682,948.63"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,70.70,"22,737.00","1,607,460.07"
0.26,TDC,"TERADATA CORP",B247H10,45.04,"35,646.00","1,605,495.84"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,28.92,"55,337.00","1,600,137.05"
0.24,STNE,"STONECO LTD-A",BGKG6M3,10.04,"151,972.00","1,525,798.88"
0.24,PEGA,"PEGASYSTEMS INC",2675860,42.37,"35,918.00","1,521,845.66"
0.24,ZBRA,"ZEBRA TECH CORP",2989356,212.99,"6,921.00","1,474,103.79"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,52.13,"28,200.00","1,470,135.98"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.89,"69,962.00","1,461,506.18"
0.22,ENV,"ENVESTNET INC",B474ZK7,42.48,"31,742.00","1,348,400.16"
0.21,VSAT,"VIASAT INC",2946243,21.57,"62,021.00","1,337,792.97"
0.21,CGNX,"COGNEX CORP",2208288,38.58,"34,620.00","1,335,639.60"
0.21,AMBA,"AMBARELLA INC",B7KH3G6,52.52,"24,738.00","1,299,239.76"
0.17,VRNT,"VERINT SYSTEMS INC",2849193,20.96,"51,903.00","1,087,886.88"
0.15,,CASH,,1.00,"911,290.25","911,290.25"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"182,559.48","182,559.48"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"TAIWAN DOLLAR",,0.00,-0.08,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.06,-332.77,-351.96
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
