"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/06/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.37,NVDA,"NVIDIA CORP",2379504,421.03,"49,870.00","20,996,766.10"
4.99,META,"META PLATFORMS INC",B7TL820,291.99,"66,857.00","19,521,575.43"
4.71,TSLA,"TESLA INC",B616C79,276.54,"66,643.00","18,429,455.22"
3.43,MSFT,"MICROSOFT CORP",2588173,341.27,"39,337.00","13,424,537.99"
3.33,AAPL,"APPLE INC",2046251,191.81,"67,998.00","13,042,696.38"
3.30,CRM,"SALESFORCE INC",2310525,210.14,"61,356.00","12,893,349.84"
3.23,ADBE,"ADOBE INC",2008154,481.29,"26,221.00","12,619,905.09"
3.22,AMZN,"AMAZON.COM INC",2000019,128.36,"97,983.00","12,577,097.88"
3.18,ORCL,"ORACLE CORP",2661568,115.45,"107,730.00","12,437,428.50"
2.99,NFLX,"NETFLIX INC",2857817,438.84,"26,681.00","11,708,690.04"
2.93,GOOGL,"ALPHABET INC-CL A",BYVY8G0,120.11,"95,559.00","11,477,591.49"
2.69,"005930 KS","SAMSUNG ELECTRON",6771720,55.04,"191,453.00","10,537,752.09"
2.69,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.97,"34,127.00","10,510,092.19"
2.63,CSCO,"CISCO SYSTEMS INC",2198163,51.11,"201,468.00","10,297,029.48"
2.59,INTC,"INTEL CORP",2463247,31.97,"317,161.00","10,139,637.17"
2.47,NOW,"SERVICENOW INC",B80NXX8,555.83,"17,363.00","9,650,876.29"
2.41,"SIE GR","SIEMENS AG-REG",5727973,154.56,"61,078.00","9,440,117.76"
2.27,IBM,IBM,2005973,132.16,"67,110.00","8,869,257.60"
2.14,QCOM,"QUALCOMM INC",2714923,115.22,"72,634.00","8,368,889.48"
2.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.78,"187,643.00","7,839,448.29"
1.86,UBER,"UBER TECHNOLOGIES INC",BK6N347,42.11,"172,804.00","7,276,776.44"
1.73,"3690 HK","MEITUAN-CLASS B",BGJW376,15.42,"439,815.00","6,780,917.01"
1.70,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.84,"79,454.00","6,661,423.36"
1.44,SNPS,"SYNOPSYS INC",2867719,431.11,"13,055.00","5,628,141.05"
1.42,"000660 KS","SK HYNIX INC",6450267,87.48,"63,555.00","5,559,871.62"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,230.07,"23,480.00","5,402,043.60"
1.37,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,61.83,"86,606.00","5,354,848.98"
1.36,TRI,"THOMSON REUTERS CORP",BNBXPB4,134.12,"39,676.78","5,321,449.26"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,204.37,"22,127.00","4,522,094.99"
1.11,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.22,"113,412.00","4,334,742.54"
0.96,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,219.30,"17,199.00","3,771,740.70"
0.95,"STMMI IM","STMICROELECTRONICS NV",5962343,46.76,"79,271.00","3,706,526.81"
0.86,BIDU,"BAIDU INC - SPON ADR",B0FXT17,138.19,"24,286.00","3,356,082.34"
0.82,ROK,"ROCKWELL AUTOMATION INC",2754060,324.49,"9,934.00","3,223,483.66"
0.82,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,250.53,"12,837.00","3,216,053.61"
0.75,"6954 JP","FANUC CORP",6356934,33.51,"88,022.00","2,949,520.90"
0.75,"EXPN LN","EXPERIAN PLC",B19NLV4,36.87,"79,549.00","2,932,793.72"
0.74,TTD,"TRADE DESK INC-A",BD8FDD1,75.35,"38,390.00","2,892,686.50"
0.72,IONQ,"IONQ INC",BP484B3,13.29,"212,638.00","2,825,959.02"
0.72,"WKL NA","WOLTERS KLUWER",5671519,124.22,"22,558.00","2,802,068.53"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,97.08,"25,420.00","2,467,773.60"
0.60,,CASH,,1.00,"2,346,564.35","2,346,564.35"
0.60,"6702 JP","FUJITSU LIMITED",6356945,127.80,"18,230.00","2,329,760.90"
0.53,EBAY,"EBAY INC",2293819,43.85,"46,880.00","2,055,688.00"
0.50,"3443 TT","GLOBAL UNICHIP CORP",B056381,52.80,"37,200.00","1,964,097.15"
0.49,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,60.16,"31,690.00","1,906,409.39"
0.47,HPE,"HEWLETT PACKA",BYVYWS0,16.66,"110,751.00","1,845,111.66"
0.44,ZS,"ZSCALER INC",BZ00V34,141.74,"12,052.00","1,708,250.48"
0.38,TDC,"TERADATA CORP",B247H10,52.61,"28,290.00","1,488,336.90"
0.38,SPLK,"SPLUNK INC",B424494,104.39,"14,166.00","1,478,788.74"
0.38,HUBB,"HUBBELL INC",BDFG6S3,326.37,"4,511.00","1,472,255.07"
0.37,"XRO AU","XERO LTD",B8P4LP4,77.77,"18,461.00","1,435,721.19"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.32,"266,306.00","1,416,747.92"
0.36,SNAP,"SNAP INC - A",BD8DJ71,11.91,"117,637.00","1,401,056.67"
0.35,"6701 JP","NEC CORP",6640400,48.67,"28,408.00","1,382,697.23"
0.33,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,10.24,"125,313.00","1,283,164.06"
0.33,PEGA,"PEGASYSTEMS INC",2675860,52.86,"24,258.00","1,282,277.88"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,111.54,"11,371.00","1,268,321.34"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,291.14,"4,332.00","1,261,218.48"
0.31,"6502 JP","TOSHIBA CORP",6897217,31.33,"38,153.00","1,195,173.33"
0.30,"2353 TT","ACER INC",6005850,1.02,"1,152,800.00","1,178,585.01"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.76,"109,013.00","1,172,979.88"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,12.22,"95,029.44","1,161,602.69"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,33.48,"34,034.00","1,139,558.49"
