"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.53,NOW,"SERVICENOW INC",B80NXX8,855.58,"83,908.00","71,790,006.64"
3.49,IBM,IBM,2005973,203.53,"348,915.00","71,014,669.95"
3.38,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.44,"844,106.00","68,743,992.64"
3.32,NFLX,"NETFLIX INC",2857817,675.42,"99,916.00","67,485,264.72"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,48.70,"1,385,590.00","67,478,233.00"
3.30,ADBE,"ADOBE INC",2008154,569.88,"117,674.00","67,060,059.12"
3.27,ACN,"ACCENTURE PLC-CL A",B4BNMY3,341.81,"194,474.00","66,473,157.94"
3.26,META,"META PLATFORMS INC",B7TL820,504.79,"131,436.00","66,347,578.44"
3.21,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.60,"1,371,043.00","65,266,830.17"
3.10,AAPL,"APPLE INC",2046251,220.91,"285,501.00","63,070,025.91"
3.09,ORCL,"ORACLE CORP",2661568,139.89,"448,884.00","62,794,382.76"
3.03,CRM,"SALESFORCE INC",2310525,245.76,"250,844.00","61,647,421.44"
2.97,AMZN,"AMAZON.COM INC",2000019,175.40,"344,606.00","60,443,892.40"
2.88,MSFT,"MICROSOFT CORP",2588173,405.72,"144,398.00","58,585,156.56"
2.77,TSLA,"TESLA INC",B616C79,216.27,"260,734.00","56,388,942.18"
2.75,NVDA,"NVIDIA CORP",2379504,106.47,"523,989.00","55,789,108.83"
2.72,AVGO,"BROADCOM INC",BDZ78H9,140.82,"392,238.00","55,234,955.16"
2.63,"005930 KS","SAMSUNG ELECTRON",6771720,50.38,"1,061,280.00","53,467,980.30"
2.63,QCOM,"QUALCOMM INC",2714923,160.77,"332,234.00","53,413,260.18"
2.59,GOOGL,"ALPHABET INC-CL A",BYVY8G0,148.71,"353,335.00","52,544,447.85"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.80,"743,036.00","51,863,912.80"
2.52,"SIE GR","SIEMENS AG-REG",5727973,179.56,"284,869.00","51,150,902.10"
1.67,MU,"MICRON TECHNOLOGY INC",2588184,86.27,"394,319.00","34,017,900.13"
1.49,"000660 KS","SK HYNIX INC",6450267,117.18,"258,831.00","30,330,248.54"
1.47,"3690 HK","MEITUAN-CLASS B",BGJW376,15.21,"1,968,415.00","29,938,830.55"
1.44,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.13,"430,083.00","29,301,554.79"
1.42,INTC,"INTEL CORP",2463247,19.07,"1,513,772.00","28,867,632.04"
1.33,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.60,"160,184.00","27,007,022.40"
1.24,SNPS,"SYNOPSYS INC",2867719,464.16,"54,369.00","25,235,915.04"
1.20,CDNS,"CADENCE DESIGN SYS INC",2302232,252.81,"96,786.00","24,468,468.66"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,230.60,"90,924.00","20,967,074.40"
1.00,FTNT,"FORTINET INC",B5B2106,75.10,"270,224.00","20,293,822.40"
0.94,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,253.52,"75,454.00","19,129,098.08"
0.77,"EXPN LN","EXPERIAN PLC",B19NLV4,48.26,"325,274.00","15,697,689.80"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,99.32,"157,460.00","15,638,927.20"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.28,"462,580.00","14,934,047.04"
0.73,"WKL NA","WOLTERS KLUWER",5671519,168.46,"87,992.00","14,823,234.06"
0.71,"6702 JP","FUJITSU LIMITED",6356945,19.73,"731,175.00","14,423,739.40"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.12,"161,467.00","13,744,071.04"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,107.70,"109,695.00","11,814,151.50"
0.52,EBAY,"EBAY INC",2293819,59.43,"177,293.00","10,536,522.99"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,259.25,"40,183.00","10,417,442.75"
0.47,"6954 JP","FANUC CORP",6356934,26.82,"353,916.00","9,490,651.12"
0.42,"5803 JP","FUJIKURA LTD",6356707,26.94,"318,226.00","8,573,710.65"
0.42,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,409.87,"20,741.00","8,501,113.67"
0.42,ZS,"ZSCALER INC",BZ00V34,159.16,"53,376.00","8,495,324.16"
0.41,"6701 JP","NEC CORP",6640400,86.37,"96,861.00","8,366,347.67"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,81.63,"102,093.00","8,333,851.59"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,17.60,"462,549.00","8,140,862.40"
0.40,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.30,"1,101,529.00","8,041,161.70"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,101.34,"74,114.00","7,510,712.76"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,6.70,"1,105,455.00","7,407,129.30"
0.36,G,"GENPACT LTD",B23DBK6,38.76,"190,009.00","7,364,748.84"
0.36,HUBB,"HUBBELL INC",BDFG6S3,378.12,"19,181.00","7,252,719.72"
0.34,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,52.40,"131,852.00","6,909,044.80"
0.33,PEGA,"PEGASYSTEMS INC",2675860,66.31,"101,368.00","6,721,712.08"
0.33,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.62,"322,325.00","6,646,341.50"
0.33,"6588 JP","TOSHIBA TEC CORP",6894887,23.43,"282,599.00","6,622,022.10"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,20.43,"312,166.00","6,377,418.14"
0.31,DOCU,"DOCUSIGN INC",BFYT7B7,56.04,"113,483.00","6,359,587.32"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.72,"255,572.00","6,317,739.84"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,327.93,"19,250.00","6,312,652.50"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,12.19,"517,272.00","6,305,545.68"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,259.92,"24,046.00","6,250,036.32"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,58.84,"106,052.00","6,240,099.68"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,31.30,"197,842.00","6,191,642.96"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,69.79,"87,915.00","6,135,534.48"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.50,"570,620.00","5,991,510.00"
0.29,"2353 TT","ACER INC",6005850,1.30,"4,541,600.00","5,908,382.15"
0.29,WIX,"WIX.COM LTD",BFZCHN7,156.40,"37,740.00","5,902,536.00"
0.29,VSAT,"VIASAT INC",2946243,15.97,"368,169.00","5,879,658.93"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,19.11,"305,336.00","5,834,003.08"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,51.58,"110,179.00","5,683,032.82"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,10.02,"562,957.00","5,639,744.34"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,72.45,"74,650.00","5,408,240.37"
0.27,TDC,"TERADATA CORP",B247H10,27.36,"197,152.00","5,394,078.72"
0.26,STNE,"STONECO LTD-A",BGKG6M3,11.18,"468,840.00","5,241,631.20"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,54.30,"90,991.00","4,940,811.30"
0.24,AI,"C3.AI INC-A",BMGNBJ2,21.39,"224,330.00","4,798,418.70"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,25.81,"183,576.00","4,738,096.56"
0.23,OKTA,"OKTA INC",BDFZSP1,71.27,"66,291.00","4,724,559.57"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,31.78,"147,865.00","4,699,685.28"
0.23,CLS,"CELESTICA INC",BMDLRD5,42.57,"110,256.00","4,693,597.92"
0.21,SNAP,"SNAP INC - A",BD8DJ71,8.53,"495,185.00","4,223,928.05"
0.06,,CASH,,1.00,"1,261,722.51","1,261,722.51"
0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,189,851.67","1,189,851.67"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","21,131.85"
0.00,,"SWISS FRANC",,1.18,132.60,156.45
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.10,-332.78,-367.49
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
