"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/15/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.92,"2,277,943.00","150,170,127.71"
3.66,PLTR,"PALANTIR TECHN-A",BN78DQ4,148.58,"962,852.00","143,060,550.16"
3.57,NFLX,"NETFLIX INC",2857817,"1,260.27","110,488.00","139,244,711.76"
3.53,ORCL,"ORACLE CORP",2661568,234.96,"586,387.00","137,777,489.52"
3.46,"005930 KS","SAMSUNG ELECTRON",6771720,46.15,"2,924,839.00","134,989,309.01"
3.27,AVGO,"BROADCOM INC",BDZ78H9,280.94,"454,830.00","127,779,940.20"
3.24,NVDA,"NVIDIA CORP",2379504,170.70,"742,078.00","126,672,714.60"
3.16,MSFT,"MICROSOFT CORP",2588173,505.82,"244,181.00","123,511,633.42"
3.15,BABA,"ALIBABA GRP-ADR",BP41ZD1,116.97,"1,050,514.00","122,878,622.58"
3.12,META,"META PLATFORMS INC",B7TL820,710.39,"171,438.00","121,787,840.82"
3.02,CSCO,"CISCO SYSTEMS INC",2198163,67.18,"1,756,260.00","117,985,546.80"
2.96,IBM,IBM,2005973,282.70,"408,493.00","115,480,971.10"
2.95,TSM,"TAIWAN SEMIC-ADR",2113382,236.95,"487,020.00","115,399,389.00"
2.85,AMD,"ADVANCED MICRO DEVICES",2007849,155.61,"716,137.00","111,438,078.57"
2.69,AMZN,"AMAZON.COM INC",2000019,226.35,"464,163.00","105,063,295.05"
2.62,AAPL,"APPLE INC",2046251,209.11,"488,856.00","102,224,678.16"
2.57,GOOGL,"ALPHABET INC-CL A",BYVY8G0,182.00,"552,120.00","100,485,840.00"
2.36,NOW,"SERVICENOW INC",B80NXX8,956.92,"96,477.00","92,320,770.84"
2.29,"SIE GR","SIEMENS AG-REG",5727973,253.62,"353,249.00","89,591,691.59"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,92.21,"929,449.00","85,704,492.29"
2.15,CRM,"SALESFORCE INC",2310525,257.58,"326,479.00","84,094,460.82"
2.13,ACN,"ACCENTURE PLC-CL A",B4BNMY3,276.07,"301,137.00","83,134,891.59"
2.11,TSLA,"TESLA INC",B616C79,310.78,"264,937.00","82,337,120.86"
1.94,QCOM,"QUALCOMM INC",2714923,154.30,"490,528.00","75,688,470.40"
1.79,ADBE,"ADOBE INC",2008154,364.18,"192,159.00","69,980,464.62"
1.78,"000660 KS","SK HYNIX INC",6450267,216.27,"321,443.00","69,519,443.20"
1.58,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,115.05,"535,445.00","61,602,947.25"
1.51,MU,"MICRON TECHNOLOGY INC",2588184,120.11,"491,759.00","59,065,173.49"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,352.96,"131,873.00","46,545,894.08"
1.11,INTC,"INTEL CORP",2463247,22.92,"1,897,810.00","43,497,805.20"
1.07,TRI,"THOMSON REUTERS CORP",BNBXPB4,210.39,"198,352.00","41,731,277.28"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,16.08,"2,448,015.00","39,355,349.43"
0.99,SNPS,"SYNOPSYS INC",2867719,569.10,"68,177.00","38,799,530.70"
0.99,CDNS,"CADENCE DESIGN SYS INC",2302232,318.04,"120,933.00","38,461,531.32"
0.91,FTNT,"FORTINET INC",B5B2106,104.93,"337,448.00","35,408,418.64"
0.79,SNOW,"SNOWFLAKE INC",BN134B7,212.79,"145,376.00","30,934,559.04"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,72.41,"381,243.00","27,605,805.63"
0.64,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,43.75,"574,967.00","25,156,852.00"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,221.06,"111,927.00","24,742,582.62"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,53.83,"403,314.00","21,708,471.00"
0.54,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,224.92,"94,191.00","21,185,439.72"
0.50,ZS,"ZSCALER INC",BZ00V34,288.90,"67,541.00","19,512,594.90"
0.50,"6702 JP","FUJITSU LIMITED",6356945,21.46,"908,917.00","19,501,222.83"
0.50,DDOG,"DATADOG INC - CLASS A",BKT9Y49,140.56,"138,528.00","19,471,495.68"
0.48,STNE,"STONECO LTD-A",BGKG6M3,14.87,"1,268,980.00","18,869,732.60"
0.44,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,53.17,"325,314.00","17,296,945.38"
0.44,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,17.67,"975,721.00","17,240,990.07"
0.44,"6701 JP","NEC CORP",6640400,26.07,"655,385.00","17,087,043.41"
0.44,"WKL NA","WOLTERS KLUWER",5671519,161.84,"105,230.00","17,030,356.79"
0.41,TTD,"TRADE DESK INC-A",BD8FDD1,80.40,"197,349.00","15,866,859.60"
0.38,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,74.39,"201,454.00","14,986,163.06"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,149.05,"99,610.00","14,846,870.50"
0.32,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.30,"131,864.00","12,302,911.20"
0.31,"5803 JP","FUJIKURA LTD",6356707,52.75,"232,364.00","12,256,802.85"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,126.16,"96,192.00","12,135,582.72"
0.30,HPE,"HEWLETT PACKA",BYVYWS0,20.28,"577,186.00","11,705,332.08"
0.29,OKTA,"OKTA INC",BDFZSP1,91.10,"123,484.00","11,249,392.40"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,19.12,"588,156.00","11,247,485.00"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,374.81,"30,000.00","11,244,300.00"
0.28,"6526 JP","SOCIONEXT INC",BMTVX75,17.47,"626,397.00","10,943,637.95"
0.28,"6954 JP","FANUC CORP",6356934,25.08,"436,365.00","10,942,844.91"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.51,"938,057.00","10,801,209.02"
