"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/10/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.42,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,56.11,"1,913,243.00","107,344,112.55"
3.32,META,"META PLATFORMS INC",B7TL820,717.40,"145,446.00","104,342,960.40"
3.15,BABA,"ALIBABA GRP-ADR",BP41ZD1,111.32,"890,129.00","99,089,160.28"
3.14,ACN,"ACCENTURE PLC-CL A",B4BNMY3,386.89,"255,051.00","98,676,681.39"
3.07,NFLX,"NETFLIX INC",2857817,"1,027.60","93,899.00","96,490,612.40"
3.03,PLTR,"PALANTIR TECHN-A",BN78DQ4,116.65,"815,779.00","95,160,620.35"
3.02,"005930 KS","SAMSUNG ELECTRON",6771720,38.31,"2,478,683.00","94,959,536.14"
3.00,AAPL,"APPLE INC",2046251,227.65,"414,177.00","94,287,394.05"
2.97,CSCO,"CISCO SYSTEMS INC",2198163,62.81,"1,488,299.00","93,480,060.19"
2.92,AMZN,"AMAZON.COM INC",2000019,233.14,"393,393.00","91,715,644.02"
2.88,CRM,"SALESFORCE INC",2310525,327.20,"276,875.00","90,593,500.00"
2.88,AVGO,"BROADCOM INC",BDZ78H9,235.04,"385,429.00","90,591,232.16"
2.83,ORCL,"ORACLE CORP",2661568,178.92,"496,748.00","88,878,152.16"
2.78,GOOGL,"ALPHABET INC-CL A",BYVY8G0,186.47,"467,845.00","87,239,057.15"
2.74,IBM,IBM,2005973,249.27,"346,043.00","86,258,138.61"
2.73,TSM,"TAIWAN SEMIC-ADR",2113382,207.95,"412,449.00","85,768,769.55"
2.72,MSFT,"MICROSOFT CORP",2588173,412.22,"207,185.00","85,405,800.70"
2.67,NVDA,"NVIDIA CORP",2379504,133.57,"628,965.00","84,010,855.05"
2.66,NOW,"SERVICENOW INC",B80NXX8,"1,021.81","81,715.00","83,497,204.15"
2.51,TSLA,"TESLA INC",B616C79,350.73,"224,677.00","78,800,964.21"
2.34,ADBE,"ADOBE INC",2008154,451.10,"163,000.00","73,529,300.00"
2.27,QCOM,"QUALCOMM INC",2714923,171.36,"415,639.00","71,223,899.04"
2.13,AMD,"ADVANCED MICRO DEVICES",2007849,110.48,"607,010.00","67,062,464.80"
2.08,"SIE GR","SIEMENS AG-REG",5727973,217.81,"299,569.00","65,249,991.59"
1.97,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.63,"787,489.00","61,920,260.07"
1.73,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,119.90,"453,618.00","54,388,798.20"
1.37,"3690 HK","MEITUAN-CLASS B",BGJW376,20.89,"2,063,915.00","43,112,779.23"
1.37,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,384.40,"111,743.00","42,954,009.20"
1.27,MU,"MICRON TECHNOLOGY INC",2588184,95.93,"416,518.00","39,956,571.74"
1.18,"000660 KS","SK HYNIX INC",6450267,136.50,"272,259.00","37,162,893.89"
1.16,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,112.80,"323,537.00","36,494,973.60"
1.01,INTC,"INTEL CORP",2463247,19.77,"1,611,964.00","31,868,528.28"
1.00,FTNT,"FORTINET INC",B5B2106,109.55,"286,452.00","31,380,816.60"
1.00,CDNS,"CADENCE DESIGN SYS INC",2302232,305.63,"102,640.00","31,369,863.20"
0.98,SNPS,"SYNOPSYS INC",2867719,531.33,"57,884.00","30,755,505.72"
0.96,TRI,"THOMSON REUTERS CORP",BNBXPB4,178.93,"168,048.00","30,068,828.64"
0.73,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,186.12,"123,186.00","22,927,378.32"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,269.88,"80,048.00","21,603,354.24"
0.65,TTD,"TRADE DESK INC-A",BD8FDD1,122.54,"167,825.00","20,565,275.50"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.05,"95,039.00","19,962,941.95"
0.59,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.77,"487,737.00","18,422,019.84"
0.55,DDOG,"DATADOG INC - CLASS A",BKT9Y49,147.10,"117,056.00","17,218,937.60"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,48.93,"342,924.00","16,780,844.90"
0.52,"WKL NA","WOLTERS KLUWER",5671519,184.55,"89,126.00","16,447,778.96"
0.48,"6702 JP","FUJITSU LIMITED",6356945,19.53,"772,033.00","15,077,595.97"
0.48,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,87.50,"170,588.00","14,926,450.00"
0.39,ZS,"ZSCALER INC",BZ00V34,212.53,"57,318.00","12,181,794.54"
0.37,TWLO,"TWILIO INC - A",BD6P5Q0,144.46,"81,430.00","11,763,377.80"
0.37,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,42.65,"275,660.00","11,756,899.00"
0.36,"6701 JP","NEC CORP",6640400,100.48,"110,947.00","11,148,484.95"
0.35,"6954 JP","FANUC CORP",6356934,29.77,"370,607.00","11,031,556.19"
0.35,G,"GENPACT LTD",B23DBK6,54.44,"199,787.00","10,876,404.28"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,21.43,"489,956.00","10,499,757.08"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.85,"111,734.00","10,486,235.90"
0.33,OKTA,"OKTA INC",BDFZSP1,97.66,"104,696.00","10,224,611.36"
0.32,STNE,"STONECO LTD-A",BGKG6M3,9.45,"1,077,074.00","10,178,349.30"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,6.45,"1,571,958.00","10,134,808.20"
0.32,NICE,"NICE LTD - SPON ADR",2639736,173.84,"57,354.00","9,970,419.36"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,389.97,"25,547.00","9,962,563.59"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.45,"794,857.00","9,898,050.30"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.95,"372,987.00","9,679,012.65"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,19.15,"499,584.00","9,564,868.36"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,14.23,"668,485.00","9,512,541.55"
0.30,AI,"C3.AI INC-A",BMGNBJ2,35.09,"270,616.00","9,495,915.44"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,26.26,"360,823.00","9,475,211.98"
0.30,"2353 TT","ACER INC",6005850,1.16,"8,123,200.00","9,435,372.13"
0.30,SNAP,"SNAP INC - A",BD8DJ71,10.71,"871,372.00","9,332,394.12"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,85.85,"108,661.00","9,328,123.41"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,27.32,"339,630.00","9,277,191.69"
0.28,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.65,"218,865.00","8,896,003.14"
0.28,PEGA,"PEGASYSTEMS INC",2675860,104.79,"84,642.00","8,869,635.18"
0.28,TDC,"TERADATA CORP",B247H10,30.93,"286,430.00","8,859,279.90"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.23,"435,563.00","8,811,439.49"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.65,"1,148,882.00","8,788,947.30"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,10.87,"807,405.00","8,776,492.35"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.71,"423,204.00","8,764,703.76"
