"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/25/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.04,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,70.13,"2,394,043.00","167,891,191.74"
3.84,PLTR,"PALANTIR TECHN-A",BN78DQ4,158.80,"1,004,648.00","159,538,102.40"
3.61,ORCL,"ORACLE CORP",2661568,245.12,"611,929.00","149,996,036.48"
3.51,"005930 KS","SAMSUNG ELECTRON",6771720,47.81,"3,051,775.00","145,897,183.43"
3.31,AVGO,"BROADCOM INC",BDZ78H9,290.18,"474,567.00","137,709,852.06"
3.27,NFLX,"NETFLIX INC",2857817,"1,180.49","115,132.00","135,912,174.68"
3.23,NVDA,"NVIDIA CORP",2379504,173.50,"774,199.00","134,323,526.50"
3.17,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.03,"1,096,180.00","131,574,485.40"
3.15,MSFT,"MICROSOFT CORP",2588173,513.71,"254,630.00","130,805,977.30"
3.07,META,"META PLATFORMS INC",B7TL820,712.68,"178,791.00","127,420,769.88"
3.03,CSCO,"CISCO SYSTEMS INC",2198163,68.69,"1,832,499.00","125,874,356.31"
3.00,TSM,"TAIWAN SEMIC-ADR",2113382,245.60,"508,305.00","124,839,708.00"
2.99,AMD,"ADVANCED MICRO DEVICES",2007849,166.47,"747,097.00","124,369,237.59"
2.70,AMZN,"AMAZON.COM INC",2000019,231.44,"484,287.00","112,083,383.28"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,193.18,"576,114.00","111,293,702.52"
2.66,IBM,IBM,2005973,259.72,"426,295.00","110,717,337.40"
2.63,AAPL,"APPLE INC",2046251,213.88,"510,141.00","109,108,957.08"
2.37,"SIE GR","SIEMENS AG-REG",5727973,266.63,"368,729.00","98,315,622.30"
2.35,NOW,"SERVICENOW INC",B80NXX8,968.79,"100,734.00","97,590,091.86"
2.21,CRM,"SALESFORCE INC",2310525,269.11,"340,798.00","91,712,149.78"
2.14,ACN,"ACCENTURE PLC-CL A",B4BNMY3,283.15,"314,295.00","88,992,629.25"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,91.29,"969,697.00","88,523,639.13"
2.10,TSLA,"TESLA INC",B616C79,316.06,"276,547.00","87,405,444.82"
1.95,QCOM,"QUALCOMM INC",2714923,158.40,"511,813.00","81,071,179.20"
1.79,ADBE,"ADOBE INC",2008154,370.74,"200,673.00","74,397,508.02"
1.67,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,124.43,"558,665.00","69,514,685.95"
1.56,"000660 KS","SK HYNIX INC",6450267,192.97,"335,375.00","64,717,436.25"
1.37,MU,"MICRON TECHNOLOGY INC",2588184,111.26,"513,044.00","57,081,275.44"
1.21,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,364.14,"137,678.00","50,134,066.92"
1.03,SNPS,"SYNOPSYS INC",2867719,601.55,"71,273.00","42,874,273.15"
1.02,"3690 HK","MEITUAN-CLASS B",BGJW376,16.57,"2,564,115.00","42,496,526.88"
1.01,TRI,"THOMSON REUTERS CORP",BNBXPB4,203.45,"206,866.00","42,086,887.70"
1.01,CDNS,"CADENCE DESIGN SYS INC",2302232,332.19,"126,351.00","41,972,538.69"
0.99,INTC,"INTEL CORP",2463247,20.70,"1,980,241.00","40,990,988.70"
0.89,FTNT,"FORTINET INC",B5B2106,104.82,"352,154.00","36,912,782.28"
0.80,SNOW,"SNOWFLAKE INC",BN134B7,219.51,"151,568.00","33,270,691.68"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,74.21,"397,884.00","29,526,971.64"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,223.29,"116,958.00","26,115,551.82"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.47,"600,122.00","24,287,031.95"
0.57,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,241.74,"98,448.00","23,798,819.52"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,54.48,"420,729.00","22,920,496.75"
0.52,DDOG,"DATADOG INC - CLASS A",BKT9Y49,149.84,"144,720.00","21,684,844.80"
0.51,"6702 JP","FUJITSU LIMITED",6356945,22.27,"948,391.00","21,118,862.84"
0.49,ZS,"ZSCALER INC",BZ00V34,286.19,"70,637.00","20,215,249.85"
0.47,"6701 JP","NEC CORP",6640400,28.24,"684,410.00","19,326,261.60"
0.45,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,54.47,"339,633.00","18,499,809.51"
0.43,TTD,"TRADE DESK INC-A",BD8FDD1,86.14,"205,863.00","17,733,038.82"
0.43,STNE,"STONECO LTD-A",BGKG6M3,13.38,"1,324,321.00","17,719,414.98"
0.42,"WKL NA","WOLTERS KLUWER",5671519,157.42,"109,874.00","17,296,699.98"
0.41,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,16.71,"1,018,291.00","17,015,642.61"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.61,"210,355.00","16,325,651.55"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,150.89,"103,867.00","15,672,491.63"
0.35,"5803 JP","FUJIKURA LTD",6356707,59.95,"242,426.00","14,532,925.53"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,131.06,"100,449.00","13,164,845.94"
0.31,OKTA,"OKTA INC",BDFZSP1,101.10,"128,902.00","13,031,992.20"
0.31,"6954 JP","FANUC CORP",6356934,28.56,"455,328.00","13,005,409.05"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,19.39,"653,874.00","12,681,823.05"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.80,"137,669.00","12,500,345.20"
0.30,HPE,"HEWLETT PACKA",BYVYWS0,20.73,"602,341.00","12,486,528.93"
0.29,PEGA,"PEGASYSTEMS INC",2675860,58.83,"207,322.00","12,196,753.26"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,89.88,"132,867.00","11,941,601.96"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,378.72,"31,161.00","11,801,293.92"
0.28,NICE,"NICE LTD - SPON ADR",2639736,162.42,"71,186.00","11,562,030.12"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,11.58,"976,757.00","11,310,778.06"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.61,"459,437.00","11,306,744.57"
0.27,G,"GENPACT LTD",B23DBK6,45.51,"246,470.00","11,216,849.70"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,17.95,"613,698.00","11,014,427.79"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,21.08,"520,028.00","10,964,074.72"
0.26,"2353 TT","ACER INC",6005850,1.08,"10,025,100.00","10,860,028.53"
0.26,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.49,"1,413,419.00","10,586,508.31"
0.25,SNAP,"SNAP INC - A",BD8DJ71,9.77,"1,071,936.00","10,472,814.72"
0.25,"4755 JP","RAKUTEN GROUP INC",6229597,5.33,"1,933,319.00","10,304,840.86"
