"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/27/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.23,NVDA,"NVIDIA CORP",2379504,902.50,"76,428.00","68,976,270.00"
3.60,META,"META PLATFORMS INC",B7TL820,493.86,"118,806.00","58,673,531.16"
3.50,NFLX,"NETFLIX INC",2857817,613.53,"92,891.00","56,991,415.23"
3.24,AMZN,"AMAZON.COM INC",2000019,179.83,"293,191.00","52,724,537.53"
3.14,ORCL,"ORACLE CORP",2661568,125.27,"409,034.00","51,239,689.18"
3.12,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.60,"1,318,143.00","50,880,542.19"
3.09,QCOM,"QUALCOMM INC",2714923,169.13,"298,000.00","50,400,740.00"
3.08,IBM,IBM,2005973,190.80,"263,026.00","50,185,360.80"
3.06,CRM,"SALESFORCE INC",2310525,301.38,"165,212.00","49,791,592.56"
3.02,AVGO,"BROADCOM INC",BDZ78H9,"1,318.73","37,337.00","49,237,422.01"
2.97,MSFT,"MICROSOFT CORP",2588173,421.43,"114,692.00","48,334,649.56"
2.93,"005930 KS","SAMSUNG ELECTRON",6771720,58.90,"811,037.00","47,768,651.15"
2.88,GOOGL,"ALPHABET INC-CL A",BYVY8G0,150.87,"311,124.00","46,939,277.88"
2.83,NOW,"SERVICENOW INC",B80NXX8,759.00,"60,768.00","46,122,912.00"
2.72,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.59,"618,013.00","44,243,550.67"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,49.77,"883,697.00","43,981,599.69"
2.63,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.11,"548,143.00","42,815,449.73"
2.59,ACN,"ACCENTURE PLC-CL A",B4BNMY3,340.94,"123,713.00","42,178,710.22"
2.51,"SIE GR","SIEMENS AG-REG",5727973,191.44,"213,958.00","40,959,400.72"
2.51,INTC,"INTEL CORP",2463247,43.77,"935,558.00","40,949,373.66"
2.49,AAPL,"APPLE INC",2046251,173.31,"234,374.00","40,619,357.94"
2.41,TSLA,"TESLA INC",B616C79,179.83,"218,751.00","39,337,992.33"
2.37,ADBE,"ADOBE INC",2008154,504.40,"76,595.00","38,634,518.00"
2.14,MU,"MICRON TECHNOLOGY INC",2588184,119.14,"293,121.00","34,920,970.34"
1.58,"000660 KS","SK HYNIX INC",6450267,134.12,"192,506.00","25,819,711.14"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.62,"321,001.00","25,237,098.62"
1.43,SNPS,"SYNOPSYS INC",2867719,573.35,"40,534.00","23,240,168.90"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,311.34,"72,186.00","22,474,389.24"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,155.95,"120,695.00","18,822,385.25"
1.07,"3690 HK","MEITUAN-CLASS B",BGJW376,11.64,"1,498,915.00","17,453,303.57"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,245.44,"68,547.00","16,824,175.68"
0.94,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.62,"55,714.00","15,244,464.68"
0.93,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,023.29","14,766.00","15,109,900.14"
0.84,FTNT,"FORTINET INC",B5B2106,67.27,"203,311.00","13,676,730.97"
0.73,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.06,"347,323.00","11,828,983.22"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.31,"120,492.00","10,881,632.52"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,43.85,"244,712.00","10,730,488.31"
0.64,"WKL NA","WOLTERS KLUWER",5671519,157.28,"66,462.00","10,452,894.71"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,87.21,"119,101.00","10,386,798.21"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.51,"80,697.00","9,966,886.47"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.28,"552,890.00","9,003,295.46"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,291.21,"30,388.00","8,849,289.48"
0.49,"5803 JP","FUJIKURA LTD",6356707,14.15,"567,731.00","8,033,557.73"
0.49,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.99,"75,848.00","7,963,281.52"
0.46,ZS,"ZSCALER INC",BZ00V34,193.48,"39,058.00","7,556,941.84"
0.46,"6954 JP","FANUC CORP",6356934,27.76,"267,321.00","7,420,248.20"
0.44,EBAY,"EBAY INC",2293819,51.92,"138,552.00","7,193,619.84"
0.42,CLS,"CELESTICA INC",2262659,45.56,"148,586.00","6,769,578.16"
