"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/12/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.77,NOW,"SERVICENOW INC",B80NXX8,"1,048.29","86,064.00","90,220,030.56"
3.67,TSLA,"TESLA INC",B616C79,328.49,"267,356.00","87,823,772.44"
3.67,CRM,"SALESFORCE INC",2310525,341.15,"257,312.00","87,781,988.80"
3.64,ORCL,"ORACLE CORP",2661568,189.58,"460,280.00","87,259,882.40"
3.51,NFLX,"NETFLIX INC",2857817,819.50,"102,534.00","84,026,613.00"
3.48,CSCO,"CISCO SYSTEMS INC",2198163,58.71,"1,421,010.00","83,427,497.10"
3.33,NVDA,"NVIDIA CORP",2379504,148.29,"537,387.00","79,689,118.23"
3.32,BABA,"ALIBABA GRP-ADR",BP41ZD1,91.78,"865,666.00","79,450,825.48"
3.29,META,"META PLATFORMS INC",B7TL820,584.82,"134,824.00","78,847,771.68"
3.15,IBM,IBM,2005973,210.86,"357,847.00","75,455,618.42"
3.08,AMZN,"AMAZON.COM INC",2000019,208.91,"353,384.00","73,825,451.44"
3.04,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.91,"1,401,843.00","72,769,183.74"
3.00,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.61,"199,402.00","71,906,355.22"
2.96,AVGO,"BROADCOM INC",BDZ78H9,176.22,"402,248.00","70,884,142.56"
2.75,GOOGL,"ALPHABET INC-CL A",BYVY8G0,181.62,"362,421.00","65,822,902.02"
2.74,AAPL,"APPLE INC",2046251,224.23,"292,739.00","65,640,865.97"
2.65,ADBE,"ADOBE INC",2008154,526.42,"120,600.00","63,486,252.00"
2.62,MSFT,"MICROSOFT CORP",2588173,423.03,"148,094.00","62,648,204.82"
2.32,QCOM,"QUALCOMM INC",2714923,163.41,"340,704.00","55,674,440.64"
2.30,"SIE GR","SIEMENS AG-REG",5727973,188.79,"292,107.00","55,145,636.39"
2.27,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.37,"761,978.00","54,382,369.86"
2.01,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,108.92,"441,017.00","48,035,571.64"
1.90,"3690 HK","MEITUAN-CLASS B",BGJW376,22.59,"2,014,615.00","45,503,587.33"
1.76,MU,"MICRON TECHNOLOGY INC",2588184,104.10,"404,329.00","42,090,648.90"
1.72,"005930 KS","SAMSUNG ELECTRON",6771720,37.77,"1,088,384.00","41,106,215.35"
1.57,INTC,"INTEL CORP",2463247,24.16,"1,552,426.00","37,506,612.16"
1.47,"000660 KS","SK HYNIX INC",6450267,132.40,"265,453.00","35,146,559.82"
1.29,SNPS,"SYNOPSYS INC",2867719,553.47,"55,755.00","30,858,719.85"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,297.77,"99,250.00","29,553,672.50"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,169.50,"164,342.00","27,855,969.00"
1.15,FTNT,"FORTINET INC",B5B2106,99.15,"277,154.00","27,479,819.10"
0.88,TTD,"TRADE DESK INC-A",BD8FDD1,131.20,"161,464.00","21,184,076.80"
0.88,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,224.79,"93,234.00","20,958,070.86"
0.87,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,270.32,"77,302.00","20,896,276.64"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,49.29,"333,590.00","16,443,617.96"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.73,"474,438.00","15,528,526.13"
0.64,"WKL NA","WOLTERS KLUWER",5671519,169.49,"90,302.00","15,305,017.77"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.92,"165,625.00","14,064,875.00"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.41,"112,467.00","13,879,552.47"
0.56,"6702 JP","FUJITSU LIMITED",6356945,18.03,"749,963.00","13,521,416.72"
0.51,"5803 JP","FUJIKURA LTD",6356707,37.50,"326,388.00","12,240,210.06"
